Nombre;Codigo;Clase
homocitrate synthase NifV [EC:2.3.3.14];EC:2.3.3.14;Transferases
formate C-acetyltransferase [EC:2.3.1.54];EC:2.3.1.54;Transferases
malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38];EC:1.1.1.38;Oxidoreductases
pyruvate, water dikinase [EC:2.7.9.2];EC:2.7.9.2;Transferases
fumarate hydratase subunit beta [EC:4.2.1.2];EC:4.2.1.2;Lyases
phosphoglycolate phosphatase [EC:3.1.3.18];EC:3.1.3.18;Hydrolases
glycolate oxidase [EC:1.1.3.15];EC:1.1.3.15;Oxidoreductases
acetoacetate decarboxylase [EC:4.1.1.4];EC:4.1.1.4;Lyases
methylglyoxal synthase [EC:4.2.3.3];EC:4.2.3.3;Lyases
NADP-dependent alcohol dehydrogenase [EC:1.1.-.-];EC:1.1.-.-;No informacion
methylglyoxal/glyoxal reductase [EC:1.1.1.283 1.1.1.-];EC:1.1.1.283 1.1.1.-;Oxidoreductases
4-hydroxybutyrate dehydrogenase [EC:1.1.1.61];EC:1.1.1.61;Oxidoreductases
phosphate butyryltransferase [EC:2.3.1.19];EC:2.3.1.19;Transferases
butyrate kinase [EC:2.7.2.7];EC:2.7.2.7;Transferases
butanol dehydrogenase [EC:1.1.1.-];EC:1.1.1.-;No informacion
enoyl-CoA hydratase [EC:4.2.1.17];EC:4.2.1.17;Lyases
acetolactate decarboxylase [EC:4.1.1.5];EC:4.1.1.5;Lyases
dihydrofolate reductase [EC:1.5.1.3];EC:1.5.1.3;Oxidoreductases
methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9];EC:1.5.1.5 3.5.4.9;Oxidoreductases
formate--tetrahydrofolate ligase [EC:6.3.4.3];EC:6.3.4.3;Ligases
methionyl-tRNA formyltransferase [EC:2.1.2.9];EC:2.1.2.9;Transferases
5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2];EC:6.3.3.2;Ligases
hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7];EC:2.7.1.49 2.7.4.7;Transferases
thiamine pyrophosphokinase [EC:2.7.6.2];EC:2.7.6.2;Transferases
ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100];EC:3.6.1.- 3.1.3.100;No informacion
tRNA uracil 4-sulfurtransferase [EC:2.8.1.4];EC:2.8.1.4;Transferases
sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73];EC:2.7.7.73;Transferases
cysteine desulfurase [EC:2.8.1.7];EC:2.8.1.7;Transferases
2-iminoacetate synthase [EC:4.1.99.19];EC:4.1.99.19;Lyases
thiazole synthase [EC:2.8.1.10];EC:2.8.1.10;Transferases
1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7];EC:2.2.1.7;Transferases
phosphomethylpyrimidine synthase [EC:4.1.99.17];EC:4.1.99.17;Lyases
hydroxyethylthiazole kinase [EC:2.7.1.50];EC:2.7.1.50;Transferases
thiamine-phosphate pyrophosphorylase [EC:2.5.1.3];EC:2.5.1.3;Transferases
diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193];EC:3.5.4.26 1.1.1.193;Hydrolases
3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25];EC:4.1.99.12 3.5.4.25;Lyases
6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78];EC:2.5.1.78;Transferases
riboflavin synthase [EC:2.5.1.9];EC:2.5.1.9;Transferases
riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2];EC:2.7.1.26 2.7.7.2;Transferases
FMN reductase [NAD(P)H] [EC:1.5.1.39];EC:1.5.1.39;Oxidoreductases
pyridoxine kinase [EC:2.7.1.35];EC:2.7.1.35;Transferases
pyridoxal 5'-phosphate synthase pdxS subunit [EC:4.3.3.6];EC:4.3.3.6;Lyases
nicotinamide-nucleotide amidase [EC:3.5.1.42];EC:3.5.1.42;Hydrolases
NAD+ diphosphatase [EC:3.6.1.22];EC:3.6.1.22;Hydrolases
nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18];EC:2.7.7.18;Transferases
NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1];EC:6.3.5.1;Ligases
NAD+ kinase [EC:2.7.1.23];EC:2.7.1.23;Transferases
nicotinate phosphoribosyltransferase [EC:6.3.4.21];EC:6.3.4.21;Ligases
nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19];EC:2.4.2.19;Transferases
quinolinate synthase [EC:2.5.1.72];EC:2.5.1.72;Transferases
3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11];EC:2.1.2.11;Transferases
2-dehydropantoate 2-reductase [EC:1.1.1.169];EC:1.1.1.169;Oxidoreductases
type III pantothenate kinase [EC:2.7.1.33];EC:2.7.1.33;Transferases
phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5];EC:4.1.1.36 6.3.2.5;Lyases
pantetheine-phosphate adenylyltransferase [EC:2.7.7.3];EC:2.7.7.3;Transferases
dephospho-CoA kinase [EC:2.7.1.24];EC:2.7.1.24;Transferases
holo-[acyl-carrier protein] synthase [EC:2.7.8.7];EC:2.7.8.7;Transferases
4'-phosphopantetheinyl transferase [EC:2.7.8.-];EC:2.7.8.-;No informacion
adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62];EC:2.6.1.62;Transferases
dethiobiotin synthetase [EC:6.3.3.3];EC:6.3.3.3;Ligases
biotin synthase [EC:2.8.1.6];EC:2.8.1.6;Transferases
BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15];EC:6.3.4.15;Ligases
GTP cyclohydrolase IA [EC:3.5.4.16];EC:3.5.4.16;Hydrolases
6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50];EC:4.2.3.12 4.1.2.50;Lyases
dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3];EC:4.1.2.25 2.7.6.3;Lyases
dihydropteroate synthase [EC:2.5.1.15];EC:2.5.1.15;Transferases
dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17];EC:6.3.2.12 6.3.2.17;Ligases
GTP 3',8-cyclase [EC:4.1.99.22];EC:4.1.99.22;Lyases
7-carboxy-7-deazaguanine synthase [EC:4.3.99.3];EC:4.3.99.3;Lyases
7-cyano-7-deazaguanine synthase [EC:6.3.4.20];EC:6.3.4.20;Ligases
cyclic pyranopterin monophosphate synthase [EC:4.6.1.17];EC:4.6.1.17;Lyases
7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105];EC:2.5.1.105;Transferases
porphobilinogen synthase [EC:4.2.1.24];EC:4.2.1.24;Lyases
glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8];EC:5.4.3.8;Isomerases
hydroxymethylbilane synthase [EC:2.5.1.61];EC:2.5.1.61;Transferases
uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75];EC:2.1.1.107 4.2.1.75;Transferases
precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4];EC:1.3.1.76 4.99.1.4;Oxidoreductases
sirohydrochlorin cobaltochelatase [EC:4.99.1.3];EC:4.99.1.3;Lyases
precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151];EC:2.1.1.130 2.1.1.151;Transferases
precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271];EC:2.1.1.133 2.1.1.271;Transferases
precorrin-3B C17-methyltransferase [EC:2.1.1.131];EC:2.1.1.131;Transferases
cobalt-precorrin 5A hydrolase [EC:3.7.1.12];EC:3.7.1.12;Hydrolases
cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195];EC:2.1.1.195;Transferases
precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106];EC:1.3.1.54 1.3.1.106;Oxidoreductases
cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11];EC:6.3.5.9 6.3.5.11;Ligases
precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60];EC:5.4.99.61 5.4.99.60;Isomerases
adenosylcobyric acid synthase [EC:6.3.5.10];EC:6.3.5.10;Ligases
adenosylcobinamide-phosphate synthase [EC:6.3.1.10];EC:6.3.1.10;Ligases
adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62];EC:2.7.1.156 2.7.7.62;Transferases
adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26];EC:2.7.8.26;Transferases
alpha-ribazole phosphatase [EC:3.1.3.73];EC:3.1.3.73;Hydrolases
nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21];EC:2.4.2.21;Transferases
threonine-phosphate decarboxylase [EC:4.1.1.81];EC:4.1.1.81;Lyases
glutamyl-tRNA reductase [EC:1.2.1.70];EC:1.2.1.70;Oxidoreductases
glutamyl-tRNA synthetase [EC:6.1.1.17];EC:6.1.1.17;Ligases
L-threonine kinase [EC:2.7.1.177];EC:2.7.1.177;Transferases
cobalt-precorrin-6B (C15)-methyltransferase [EC:2.1.1.196];EC:2.1.1.196;Transferases
cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289];EC:2.1.1.289;Transferases
1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267];EC:1.1.1.267;Oxidoreductases
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60];EC:2.7.7.60;Transferases
4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148];EC:2.7.1.148;Transferases
2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12];EC:4.6.1.12;Lyases
(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3];EC:1.17.7.1 1.17.7.3;Oxidoreductases
small subunit ribosomal protein S1;1;No informacion
geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29];EC:2.5.1.1 2.5.1.10 2.5.1.29;Transferases
undecaprenyl diphosphate synthase [EC:2.5.1.31];EC:2.5.1.31;Transferases
nitrogenase iron protein NifH;H;No informacion
hydroxylamine reductase [EC:1.7.99.1];EC:1.7.99.1;Oxidoreductases
ferredoxin-nitrite reductase [EC:1.7.7.1];EC:1.7.7.1;Oxidoreductases
adenylylsulfate reductase, subunit A [EC:1.8.99.2];EC:1.8.99.2;Oxidoreductases
bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3];EC:3.1.3.7 3.1.13.3;Hydrolases
anaerobic sulfite reductase subunit A;A;No informacion
aspartyl-tRNA synthetase [EC:6.1.1.12];EC:6.1.1.12;Ligases
nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23];EC:6.1.1.23;Ligases
aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7];EC:6.3.5.6 6.3.5.7;Ligases
asparaginyl-tRNA synthetase [EC:6.1.1.22];EC:6.1.1.22;Ligases
