Nombre;Codigo;Clase
glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7];EC:4.3.2.7;Lyases
1,4-alpha-glucan branching enzyme [EC:2.4.1.18];EC:2.4.1.18;Transferases
glycogen phosphorylase [EC:2.4.1.1];EC:2.4.1.1;Transferases
trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12];EC:2.4.1.15 3.1.3.12;Transferases
alpha,alpha-trehalase [EC:3.2.1.28];EC:3.2.1.28;Hydrolases
glycogenin [EC:2.4.1.186];EC:2.4.1.186;Transferases
alpha-amylase [EC:3.2.1.1];EC:3.2.1.1;Hydrolases
dolichyl-phosphate beta-glucosyltransferase [EC:2.4.1.117];EC:2.4.1.117;Transferases
dolichol kinase [EC:2.7.1.108];EC:2.7.1.108;Transferases
undefined_Enzimadme00510;0;No informacion
UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15];EC:2.7.8.15;Transferases
alpha-1,3-mannosyltransferase [EC:2.4.1.258];EC:2.4.1.258;Transferases
alpha-1,3-glucosyltransferase [EC:2.4.1.267];EC:2.4.1.267;Transferases
beta-1,4-mannosyltransferase [EC:2.4.1.142];EC:2.4.1.142;Transferases
alpha-1,3/alpha-1,6-mannosyltransferase [EC:2.4.1.132 2.4.1.257];EC:2.4.1.132 2.4.1.257;Transferases
alpha-1,2-mannosyltransferase [EC:2.4.1.131];EC:2.4.1.131;Transferases
alpha-1,6-mannosyltransferase [EC:2.4.1.260];EC:2.4.1.260;Transferases
alpha-1,2-mannosyltransferase [EC:2.4.1.259 2.4.1.261];EC:2.4.1.259 2.4.1.261;Transferases
alpha-1,2-glucosyltransferase [EC:2.4.1.256];EC:2.4.1.256;Transferases
mannosyl-oligosaccharide glucosidase [EC:3.2.1.106];EC:3.2.1.106;Hydrolases
mannosyl-oligosaccharide alpha-1,3-glucosidase [EC:3.2.1.207];EC:3.2.1.207;Hydrolases
alpha-mannosidase II [EC:3.2.1.114];EC:3.2.1.114;Hydrolases
alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.101];EC:2.4.1.101;Transferases
alpha-1,6-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.143];EC:2.4.1.143;Transferases
beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144];EC:2.4.1.144;Transferases
alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase A/B [EC:2.4.1.145];EC:2.4.1.145;Transferases
glycoprotein 6-alpha-L-fucosyltransferase [EC:2.4.1.68];EC:2.4.1.68;Transferases
alpha-1,3-glucosyltransferase [EC:2.4.1.265];EC:2.4.1.265;Transferases
endoplasmic reticulum Man9GlcNAc2 1,2-alpha-mannosidase [EC:3.2.1.209];EC:3.2.1.209;Hydrolases
3-oxo-5-alpha-steroid 4-dehydrogenase 3 / polyprenol reductase [EC:1.3.1.22 1.3.1.94];EC:1.3.1.22 1.3.1.94;Oxidoreductases
polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41];EC:2.4.1.41;Transferases
glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase [EC:2.4.1.122];EC:2.4.1.122;Transferases
mannosyl-oligosaccharide alpha-1,2-mannosidase [EC:3.2.1.113];EC:3.2.1.113;Hydrolases
hexosaminidase [EC:3.2.1.52];EC:3.2.1.52;Hydrolases
alpha-1,3-fucosyltransferase [EC:2.4.1.-];EC:2.4.1.-;No informacion
glycoprotein 3-alpha-L-fucosyltransferase [EC:2.4.1.214];EC:2.4.1.214;Transferases
beta-hexosaminidase Fdl [EC:3.2.1.52];EC:3.2.1.52;Hydrolases
chitinase [EC:3.2.1.14];EC:3.2.1.14;Hydrolases
N-acetylglucosamine kinase [EC:2.7.1.59];EC:2.7.1.59;Transferases
N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25];EC:3.5.1.25;Hydrolases
glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4];EC:2.3.1.4;Transferases
phosphoacetylglucosamine mutase [EC:5.4.2.3];EC:5.4.2.3;Isomerases
UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83];EC:2.7.7.23 2.7.7.83;Transferases
chitin synthase [EC:2.4.1.16];EC:2.4.1.16;Transferases
sialic acid synthase [EC:2.5.1.56 2.5.1.57 2.5.1.132];EC:2.5.1.56 2.5.1.57 2.5.1.132;Transferases
N-acylneuraminate-9-phosphatase [EC:3.1.3.29];EC:3.1.3.29;Hydrolases
N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase [EC:2.7.7.43 2.7.7.92];EC:2.7.7.43 2.7.7.92;Transferases
glucosamine-6-phosphate deaminase [EC:3.5.99.6];EC:3.5.99.6;Hydrolases
UDP-glucuronate decarboxylase [EC:4.1.1.35];EC:4.1.1.35;Lyases
iduronate 2-sulfatase [EC:3.1.6.13];EC:3.1.6.13;Hydrolases
L-iduronidase [EC:3.2.1.76];EC:3.2.1.76;Hydrolases
arylsulfatase B [EC:3.1.6.12];EC:3.1.6.12;Hydrolases
N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1];EC:3.10.1.1;Hydrolases
heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78];EC:2.3.1.78;Transferases
alpha-N-acetylglucosaminidase [EC:3.2.1.50];EC:3.2.1.50;Hydrolases
N-acetylglucosamine-6-sulfatase [EC:3.1.6.14];EC:3.1.6.14;Hydrolases
protein xylosyltransferase [EC:2.4.2.26];EC:2.4.2.26;Transferases
xylosylprotein 4-beta-galactosyltransferase [EC:2.4.1.133];EC:2.4.1.133;Transferases
galactosylxylosylprotein 3-beta-galactosyltransferase [EC:2.4.1.134];EC:2.4.1.134;Transferases
galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 [EC:2.4.1.135];EC:2.4.1.135;Transferases
chondroitin sulfate N-acetylgalactosaminyltransferase 1/2 [EC:2.4.1.174 2.4.1.175];EC:2.4.1.174 2.4.1.175;Transferases
chondroitin polymerizing factor [EC:2.4.1.175 2.4.1.226];EC:2.4.1.175 2.4.1.226;Transferases
glycerol kinase [EC:2.7.1.30];EC:2.7.1.30;Transferases
glycerol-3-phosphate O-acyltransferase 3/4 [EC:2.3.1.15];EC:2.3.1.15;Transferases
acylglycerol kinase [EC:2.7.1.94];EC:2.7.1.94;Transferases
lysophosphatidate acyltransferase [EC:2.3.1.51];EC:2.3.1.51;Transferases
2-acylglycerol O-acyltransferase 2 [EC:2.3.1.22];EC:2.3.1.22;Transferases
phosphatidate phosphatase [EC:3.1.3.4];EC:3.1.3.4;Hydrolases
diacylglycerol kinase (ATP) [EC:2.7.1.107];EC:2.7.1.107;Transferases
diacylglycerol O-acyltransferase 1 [EC:2.3.1.20 2.3.1.75 2.3.1.76];EC:2.3.1.20 2.3.1.75 2.3.1.76;Transferases
diacylglycerol diphosphate phosphatase / phosphatidate phosphatase [EC:3.1.3.81 3.1.3.4];EC:3.1.3.81 3.1.3.4;Hydrolases
phosphatidylinositol phospholipase C, beta [EC:3.1.4.11];EC:3.1.4.11;Hydrolases
phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN [EC:3.1.3.16 3.1.3.48 3.1.3.67];EC:3.1.3.16 3.1.3.48 3.1.3.67;Hydrolases
phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153];EC:2.7.1.153;Transferases
1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68];EC:2.7.1.68;Transferases
inositol polyphosphate 5-phosphatase INPP5E [EC:3.1.3.36];EC:3.1.3.36;Hydrolases
phosphatidylinositol-4-phosphate 3-kinase [EC:2.7.1.154];EC:2.7.1.154;Transferases
inositol polyphosphate-4-phosphatase [EC:3.1.3.66];EC:3.1.3.66;Hydrolases
1-phosphatidylinositol-3-phosphate 5-kinase [EC:2.7.1.150];EC:2.7.1.150;Transferases
myotubularin-related protein 6/7/8 [EC:3.1.3.64 3.1.3.95];EC:3.1.3.64 3.1.3.95;Hydrolases
phosphatidylinositol 3-kinase [EC:2.7.1.137];EC:2.7.1.137;Transferases
phosphatidylinositol 4-kinase A [EC:2.7.1.67];EC:2.7.1.67;Transferases
CDP-diacylglycerol--inositol 3-phosphatidyltransferase [EC:2.7.8.11];EC:2.7.8.11;Transferases
inositol monophosphatase 3 [EC:3.1.3.25 3.1.3.7];EC:3.1.3.25 3.1.3.7;Hydrolases
myo-inositol-1-phosphate synthase [EC:5.5.1.4];EC:5.5.1.4;Isomerases
inositol polyphosphate 1-phosphatase [EC:3.1.3.57];EC:3.1.3.57;Hydrolases
inositol-1,4,5-trisphosphate 5-phosphatase [EC:3.1.3.56];EC:3.1.3.56;Hydrolases
1D-myo-inositol-triphosphate 3-kinase [EC:2.7.1.127];EC:2.7.1.127;Transferases
inositol-polyphosphate multikinase [EC:2.7.1.140 2.7.1.151];EC:2.7.1.140 2.7.1.151;Transferases
inositol-pentakisphosphate 2-kinase [EC:2.7.1.158];EC:2.7.1.158;Transferases
phosphatidylinositol 4-phosphatase [EC:3.1.3.-];EC:3.1.3.-;No informacion
phosphatidylinositol 3,5-bisphosphate 5-phosphatase [EC:3.1.3.-];EC:3.1.3.-;No informacion
N-acetylglucosaminylphosphatidylinositol deacetylase [EC:3.5.1.89];EC:3.5.1.89;Hydrolases
glucosaminylphosphatidylinositol acyltransferase [EC:2.3.-.-];EC:2.3.-.-;No informacion
undefined_Enzimadme00563;3;No informacion
GPI ethanolamine phosphate transferase 1 [EC:2.7.-.-];EC:2.7.-.-;No informacion
GPI mannosyltransferase 2 [EC:2.4.1.-];EC:2.4.1.-;No informacion
GPI mannosyltransferase 3 [EC:2.4.1.-];EC:2.4.1.-;No informacion
GPI inositol-deacylase [EC:3.-.-.-];EC:3.-.-.-;No informacion
glyceronephosphate O-acyltransferase [EC:2.3.1.42];EC:2.3.1.42;Transferases
glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8];EC:1.1.1.8;Oxidoreductases
glycerol-3-phosphate dehydrogenase [EC:1.1.5.3];EC:1.1.5.3;Oxidoreductases
phospholipase D1/2 [EC:3.1.4.4];EC:3.1.4.4;Hydrolases
phosphatidate cytidylyltransferase [EC:2.7.7.41];EC:2.7.7.41;Transferases
CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5];EC:2.7.8.5;Transferases
cardiolipin synthase (CMP-forming) [EC:2.7.8.41];EC:2.7.8.41;Transferases
phosphatidylserine synthase 1 [EC:2.7.8.-];EC:2.7.8.-;No informacion
phosphatidylserine decarboxylase [EC:4.1.1.65];EC:4.1.1.65;Lyases
secretory phospholipase A2 [EC:3.1.1.4];EC:3.1.1.4;Hydrolases
lysophosphatidylcholine acyltransferase / lyso-PAF acetyltransferase [EC:2.3.1.23 2.3.1.67];EC:2.3.1.23 2.3.1.67;Transferases
lysophospholipid acyltransferase 5 [EC:2.3.1.23 2.3.1.-];EC:2.3.1.23 2.3.1.-;Transferases
lysophospholipase III [EC:3.1.1.5];EC:3.1.1.5;Hydrolases
glycerophosphocholine phosphodiesterase GPCPD1 [EC:3.1.4.2];EC:3.1.4.2;Hydrolases
lysophospholipase II [EC:3.1.1.5];EC:3.1.1.5;Hydrolases
choline-phosphate cytidylyltransferase [EC:2.7.7.15];EC:2.7.7.15;Transferases
choline/ethanolamine kinase [EC:2.7.1.32 2.7.1.82];EC:2.7.1.32 2.7.1.82;Transferases
acetylcholinesterase [EC:3.1.1.7];EC:3.1.1.7;Hydrolases
choline O-acetyltransferase [EC:2.3.1.6];EC:2.3.1.6;Transferases
lysophospholipid hydrolase [EC:3.1.1.5];EC:3.1.1.5;Hydrolases
ethanolamine-phosphate phospho-lyase [EC:4.2.3.2];EC:4.2.3.2;Lyases
monolysocardiolipin acyltransferase [EC:2.3.1.-];EC:2.3.1.-;No informacion
platelet-activating factor acetylhydrolase IB subunit alpha;a;No informacion
cytosolic prostaglandin-E synthase [EC:5.3.99.3];EC:5.3.99.3;Isomerases
prostaglandin-H2 D-isomerase / glutathione transferase [EC:5.3.99.2 2.5.1.18];EC:5.3.99.2 2.5.1.18;Isomerases
serine palmitoyltransferase [EC:2.3.1.50];EC:2.3.1.50;Transferases
3-dehydrosphinganine reductase [EC:1.1.1.102];EC:1.1.1.102;Oxidoreductases
neutral ceramidase [EC:3.5.1.23];EC:3.5.1.23;Hydrolases
sphingolipid 4-desaturase/C4-monooxygenase [EC:1.14.19.17 1.14.18.5];EC:1.14.19.17 1.14.18.5;Oxidoreductases
sphingosine kinase [EC:2.7.1.91];EC:2.7.1.91;Transferases
sphingomyelin phosphodiesterase 2 [EC:3.1.4.12];EC:3.1.4.12;Hydrolases
alkaline ceramidase [EC:3.5.1.23];EC:3.5.1.23;Hydrolases
ceramide kinase [EC:2.7.1.138];EC:2.7.1.138;Transferases
glucosylceramidase [EC:3.2.1.45];EC:3.2.1.45;Hydrolases
ceramide glucosyltransferase [EC:2.4.1.80];EC:2.4.1.80;Transferases
sphinganine-1-phosphate aldolase [EC:4.1.2.27];EC:4.1.2.27;Lyases
sphingoid base N-palmitoyltransferase [EC:2.3.1.291];EC:2.3.1.291;Transferases
lactosylceramide 4-alpha-galactosyltransferase [EC:2.4.1.228];EC:2.4.1.228;Transferases
alpha-N-acetylgalactosaminidase [EC:3.2.1.49];EC:3.2.1.49;Hydrolases
lactoylglutathione lyase [EC:4.4.1.5];EC:4.4.1.5;Lyases
hydroxyacylglutathione hydrolase [EC:3.1.2.6];EC:3.1.2.6;Hydrolases
acylphosphatase [EC:3.6.1.7];EC:3.6.1.7;Hydrolases
malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40];EC:1.1.1.40;Oxidoreductases
phosphoglycolate phosphatase [EC:3.1.3.18 3.1.3.48];EC:3.1.3.18 3.1.3.48;Hydrolases
(S)-2-hydroxy-acid oxidase [EC:1.1.3.15];EC:1.1.3.15;Oxidoreductases
hydroxypyruvate isomerase [EC:5.3.1.22];EC:5.3.1.22;Isomerases
catalase [EC:1.11.1.6];EC:1.11.1.6;Oxidoreductases
propionyl-CoA synthetase [EC:6.2.1.17];EC:6.2.1.17;Ligases
dihydrofolate reductase [EC:1.5.1.3];EC:1.5.1.3;Oxidoreductases
methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20];EC:1.5.1.20;Oxidoreductases
methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.15 3.5.4.9];EC:1.5.1.15 3.5.4.9;Oxidoreductases
methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3];EC:1.5.1.5 3.5.4.9 6.3.4.3;Oxidoreductases
formyltetrahydrofolate dehydrogenase [EC:1.5.1.6];EC:1.5.1.6;Oxidoreductases
methionyl-tRNA formyltransferase [EC:2.1.2.9];EC:2.1.2.9;Transferases
5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2];EC:6.3.3.2;Ligases
thiamine pyrophosphokinase [EC:2.7.6.2];EC:2.7.6.2;Transferases
alkaline phosphatase [EC:3.1.3.1];EC:3.1.3.1;Hydrolases
low molecular weight phosphotyrosine protein phosphatase [EC:3.1.3.2 3.1.3.48];EC:3.1.3.2 3.1.3.48;Hydrolases
riboflavin kinase [EC:2.7.1.26];EC:2.7.1.26;Transferases
FAD synthetase [EC:2.7.7.2];EC:2.7.7.2;Transferases
pyridoxal phosphate phosphatase PHOSPHO2 [EC:3.1.3.74];EC:3.1.3.74;Hydrolases
pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5];EC:1.4.3.5;Oxidoreductases
pyridoxine kinase [EC:2.7.1.35];EC:2.7.1.35;Transferases
NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1];EC:6.3.5.1;Ligases
NAD+ kinase [EC:2.7.1.23];EC:2.7.1.23;Transferases
nicotinamide mononucleotide adenylyltransferase [EC:2.7.7.1 2.7.7.18];EC:2.7.7.1 2.7.7.18;Transferases
nicotinate phosphoribosyltransferase [EC:6.3.4.21];EC:6.3.4.21;Ligases
NAD+-dependent protein deacetylase sirtuin 7 [EC:2.3.1.286];EC:2.3.1.286;Transferases
phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36];EC:4.1.1.36;Lyases
type II pantothenate kinase [EC:2.7.1.33];EC:2.7.1.33;Transferases
phosphopantetheine adenylyltransferase / dephospho-CoA kinase [EC:2.7.7.3 2.7.1.24];EC:2.7.7.3 2.7.1.24;Transferases
4'-phosphopantetheinyl transferase [EC:2.7.8.-];EC:2.7.8.-;No informacion
phosphopantothenate---cysteine ligase (ATP) [EC:6.3.2.51];EC:6.3.2.51;Ligases
biotin---protein ligase [EC:6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15];EC:6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15;Ligases
biotinidase [EC:3.5.1.12];EC:3.5.1.12;Hydrolases
lipoyltransferase 1;1;No informacion
lipoyl(octanoyl) transferase 2 [EC:2.3.1.181];EC:2.3.1.181;Transferases
lipoyl synthase [EC:2.8.1.8];EC:2.8.1.8;Transferases
GTP cyclohydrolase IA [EC:3.5.4.16];EC:3.5.4.16;Hydrolases
6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50];EC:4.2.3.12 4.1.2.50;Lyases
folylpolyglutamate synthase [EC:6.3.2.17];EC:6.3.2.17;Ligases
gamma-glutamyl hydrolase [EC:3.4.19.9];EC:3.4.19.9;Hydrolases
sepiapterin reductase [EC:1.1.1.153];EC:1.1.1.153;Oxidoreductases
dihydropteridine reductase [EC:1.5.1.34];EC:1.5.1.34;Oxidoreductases
GTP 3',8-cyclase / cyclic pyranopterin monophosphate synthase [EC:4.1.99.22 4.6.1.17];EC:4.1.99.22 4.6.1.17;Lyases
molybdopterin synthase catalytic subunit [EC:2.8.1.12];EC:2.8.1.12;Transferases
gephyrin [EC:2.10.1.1 2.7.7.75];EC:2.10.1.1 2.7.7.75;Transferases
molybdenum cofactor sulfurtransferase [EC:2.8.1.9];EC:2.8.1.9;Transferases
4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96];EC:4.2.1.96;Lyases
dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-];EC:1.1.-.-;No informacion
all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105];EC:1.1.1.105;Oxidoreductases
porphobilinogen synthase [EC:4.2.1.24];EC:4.2.1.24;Lyases
hydroxymethylbilane synthase [EC:2.5.1.61];EC:2.5.1.61;Transferases
uroporphyrinogen-III synthase [EC:4.2.1.75];EC:4.2.1.75;Lyases
uroporphyrinogen decarboxylase [EC:4.1.1.37];EC:4.1.1.37;Lyases
coproporphyrinogen III oxidase [EC:1.3.3.3];EC:1.3.3.3;Oxidoreductases
protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15];EC:1.3.3.4 1.3.3.15;Oxidoreductases
heme o synthase [EC:2.5.1.141];EC:2.5.1.141;Transferases
protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9];EC:4.99.1.1 4.99.1.9;Lyases
cytochrome c oxidase assembly protein subunit 15;5;No informacion
cytochrome c heme-lyase [EC:4.4.1.17];EC:4.4.1.17;Lyases
frataxin [EC:1.16.3.1];EC:1.16.3.1;Oxidoreductases
heme oxygenase 2 [EC:1.14.14.18];EC:1.14.14.18;Oxidoreductases
hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34];EC:1.1.1.34;Oxidoreductases
mevalonate kinase [EC:2.7.1.36];EC:2.7.1.36;Transferases
phosphomevalonate kinase [EC:2.7.4.2];EC:2.7.4.2;Transferases
diphosphomevalonate decarboxylase [EC:4.1.1.33];EC:4.1.1.33;Lyases
isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2];EC:5.3.3.2;Isomerases
farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10];EC:2.5.1.1 2.5.1.10;Transferases
geranylgeranyl diphosphate synthase, type III [EC:2.5.1.1 2.5.1.10 2.5.1.29];EC:2.5.1.1 2.5.1.10 2.5.1.29;Transferases
ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87];EC:2.5.1.87;Transferases
decaprenyl-diphosphate synthase subunit 2 [EC:2.5.1.91];EC:2.5.1.91;Transferases
protein farnesyltransferase subunit beta [EC:2.5.1.58];EC:2.5.1.58;Transferases
protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100];EC:2.1.1.100;Transferases
STE24 endopeptidase [EC:3.4.24.84];EC:3.4.24.84;Hydrolases
prenyl protein peptidase [EC:3.4.22.-];EC:3.4.22.-;No informacion
sulfite oxidase [EC:1.8.3.1];EC:1.8.3.1;Oxidoreductases
methanethiol oxidase [EC:1.8.3.4];EC:1.8.3.4;Oxidoreductases
eukaryotic sulfide quinone oxidoreductase [EC:1.8.5.8];EC:1.8.5.8;Oxidoreductases
sulfur dioxygenase [EC:1.13.11.18];EC:1.13.11.18;Oxidoreductases
seryl-tRNA synthetase [EC:6.1.1.11];EC:6.1.1.11;Ligases
aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7];EC:6.3.5.6 6.3.5.7;Ligases
glutaminyl-tRNA synthetase [EC:6.1.1.18];EC:6.1.1.18;Ligases
asparaginyl-tRNA synthetase [EC:6.1.1.22];EC:6.1.1.22;Ligases
juvenile-hormone esterase [EC:3.1.1.59];EC:3.1.1.59;Hydrolases
juvenile hormone epoxide hydrolase;e;No informacion
juvenile hormone-III synthase [EC:2.1.1.325];EC:2.1.1.325;Transferases
ecdysteroid 25-hydroxylase;e;No informacion
ecdysteroid 22-hydroxylase;e;No informacion
ecdysteroid 2-hydroxylase;e;No informacion
ecdysone oxidase [EC:1.1.3.16];EC:1.1.3.16;Oxidoreductases
ecdysone 20-monooxygenase [EC:1.14.99.22];EC:1.14.99.22;Oxidoreductases
26-hydroxylase [EC:1.14.-.-];EC:1.14.-.-;No informacion
cholesterol 7-desaturase [EC:1.14.19.21];EC:1.14.19.21;Oxidoreductases
cytochrome P450 family 307 subfamily A;A;No informacion
farnesyl diphosphate phosphatase [EC:3.1.3.-];EC:3.1.3.-;No informacion
NADP+-dependent farnesol dehydrogenase [EC:1.1.1.216];EC:1.1.1.216;Oxidoreductases
carboxylesterase 1 [EC:3.1.1.1];EC:3.1.1.1;Hydrolases
