Nombre;Codigo;Clase
alpha-1,6-mannosyltransferase [EC:2.4.1.260];EC:2.4.1.260;Transferases
alpha-1,2-mannosyltransferase [EC:2.4.1.259 2.4.1.261];EC:2.4.1.259 2.4.1.261;Transferases
alpha-1,2-glucosyltransferase [EC:2.4.1.256];EC:2.4.1.256;Transferases
mannosyl-oligosaccharide glucosidase [EC:3.2.1.106];EC:3.2.1.106;Hydrolases
mannosyl-oligosaccharide alpha-1,3-glucosidase [EC:3.2.1.207];EC:3.2.1.207;Hydrolases
alpha-mannosidase II [EC:3.2.1.114];EC:3.2.1.114;Hydrolases
alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.101];EC:2.4.1.101;Transferases
alpha-1,6-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.143];EC:2.4.1.143;Transferases
glycoprotein 6-alpha-L-fucosyltransferase [EC:2.4.1.68];EC:2.4.1.68;Transferases
beta-1,4-galactosyltransferase 3 [EC:2.4.1.90 2.4.1.38 2.4.1.-];EC:2.4.1.90 2.4.1.38 2.4.1.-;Transferases
alpha-1,3-glucosyltransferase [EC:2.4.1.265];EC:2.4.1.265;Transferases
endoplasmic reticulum Man9GlcNAc2 1,2-alpha-mannosidase [EC:3.2.1.209];EC:3.2.1.209;Hydrolases
3-oxo-5-alpha-steroid 4-dehydrogenase 3 / polyprenol reductase [EC:1.3.1.22 1.3.1.94];EC:1.3.1.22 1.3.1.94;Oxidoreductases
polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41];EC:2.4.1.41;Transferases
glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase [EC:2.4.1.122];EC:2.4.1.122;Transferases
beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.102];EC:2.4.1.102;Transferases
mannosyl-oligosaccharide alpha-1,2-mannosidase [EC:3.2.1.113];EC:3.2.1.113;Hydrolases
alpha 1,6-fucoside beta 1,4-galactosyltransferase [EC:2.4.1.-];EC:2.4.1.-;No informacion
hexosaminidase [EC:3.2.1.52];EC:3.2.1.52;Hydrolases
alpha-1,3-fucosyltransferase [EC:2.4.1.-];EC:2.4.1.-;No informacion
glycoprotein 3-alpha-L-fucosyltransferase [EC:2.4.1.214];EC:2.4.1.214;Transferases
beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.-];EC:2.4.1.-;No informacion
beta-1,4-glucuronyltransferase 1 [EC:2.4.1.-];EC:2.4.1.-;No informacion
glycosyltransferase-like protein LARGE [EC:2.4.2.- 2.4.1.-];EC:2.4.2.- 2.4.1.-;No informacion
chitinase [EC:3.2.1.14];EC:3.2.1.14;Hydrolases
N-acetylglucosamine kinase [EC:2.7.1.59];EC:2.7.1.59;Transferases
N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25];EC:3.5.1.25;Hydrolases
glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4];EC:2.3.1.4;Transferases
phosphoacetylglucosamine mutase [EC:5.4.2.3];EC:5.4.2.3;Isomerases
UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83];EC:2.7.7.23 2.7.7.83;Transferases
chitin synthase [EC:2.4.1.16];EC:2.4.1.16;Transferases
glucosamine-6-phosphate deaminase [EC:3.5.99.6];EC:3.5.99.6;Hydrolases
UDP-glucuronate decarboxylase [EC:4.1.1.35];EC:4.1.1.35;Lyases
UDP-glucose 4,6-dehydratase [EC:4.2.1.76];EC:4.2.1.76;Lyases
dTDP-glucose 4,6-dehydratase [EC:4.2.1.46];EC:4.2.1.46;Lyases
dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13];EC:5.1.3.13;Isomerases
hyaluronoglucosaminidase [EC:3.2.1.35];EC:3.2.1.35;Hydrolases
protein xylosyltransferase [EC:2.4.2.26];EC:2.4.2.26;Transferases
xylosylprotein 4-beta-galactosyltransferase [EC:2.4.1.133];EC:2.4.1.133;Transferases
galactosylxylosylprotein 3-beta-galactosyltransferase [EC:2.4.1.134];EC:2.4.1.134;Transferases
galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 [EC:2.4.1.135];EC:2.4.1.135;Transferases
chondroitin polymerizing factor [EC:2.4.1.175 2.4.1.226];EC:2.4.1.175 2.4.1.226;Transferases
glycerol kinase [EC:2.7.1.30];EC:2.7.1.30;Transferases
glycerol-3-phosphate O-acyltransferase 1/2 [EC:2.3.1.15];EC:2.3.1.15;Transferases
acylglycerol kinase [EC:2.7.1.94];EC:2.7.1.94;Transferases
lysophospholipid acyltransferase 1/2 [EC:2.3.1.51 2.3.1.-];EC:2.3.1.51 2.3.1.-;Transferases
2-acylglycerol O-acyltransferase 1 [EC:2.3.1.22];EC:2.3.1.22;Transferases
phosphatidate phosphatase [EC:3.1.3.4];EC:3.1.3.4;Hydrolases
diacylglycerol kinase (ATP) [EC:2.7.1.107];EC:2.7.1.107;Transferases
diacylglycerol O-acyltransferase 1 [EC:2.3.1.20 2.3.1.75 2.3.1.76];EC:2.3.1.20 2.3.1.75 2.3.1.76;Transferases
phosphatidylinositol phospholipase C, beta [EC:3.1.4.11];EC:3.1.4.11;Hydrolases
1-phosphatidylinositol-5-phosphate 4-kinase [EC:2.7.1.149];EC:2.7.1.149;Transferases
phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN [EC:3.1.3.16 3.1.3.48 3.1.3.67];EC:3.1.3.16 3.1.3.48 3.1.3.67;Hydrolases
phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha/beta/delta [EC:2.7.1.153];EC:2.7.1.153;Transferases
1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68];EC:2.7.1.68;Transferases
inositol polyphosphate 5-phosphatase INPP5B/F [EC:3.1.3.36];EC:3.1.3.36;Hydrolases
myotubularin-related protein 6/7/8 [EC:3.1.3.64 3.1.3.95];EC:3.1.3.64 3.1.3.95;Hydrolases
phosphatidylinositol 4-kinase type 2 [EC:2.7.1.67];EC:2.7.1.67;Transferases
CDP-diacylglycerol--inositol 3-phosphatidyltransferase [EC:2.7.8.11];EC:2.7.8.11;Transferases
phosphatidylinositol 3-kinase [EC:2.7.1.137];EC:2.7.1.137;Transferases
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25];EC:3.1.3.25;Hydrolases
myo-inositol-1-phosphate synthase [EC:5.5.1.4];EC:5.5.1.4;Isomerases
inositol-1,4,5-trisphosphate 5-phosphatase [EC:3.1.3.56];EC:3.1.3.56;Hydrolases
1D-myo-inositol-triphosphate 3-kinase [EC:2.7.1.127];EC:2.7.1.127;Transferases
inositol-polyphosphate multikinase [EC:2.7.1.140 2.7.1.151];EC:2.7.1.140 2.7.1.151;Transferases
phosphatidylinositol-4-phosphate 3-kinase [EC:2.7.1.154];EC:2.7.1.154;Transferases
phosphatidylinositol 4-phosphatase [EC:3.1.3.-];EC:3.1.3.-;No informacion
phosphatidylinositol 3,5-bisphosphate 5-phosphatase [EC:3.1.3.-];EC:3.1.3.-;No informacion
N-acetylglucosaminylphosphatidylinositol deacetylase [EC:3.5.1.89];EC:3.5.1.89;Hydrolases
glucosaminylphosphatidylinositol acyltransferase [EC:2.3.-.-];EC:2.3.-.-;No informacion
GPI mannosyltransferase 1 subunit M [EC:2.4.1.-];EC:2.4.1.-;No informacion
GPI ethanolamine phosphate transferase 1 [EC:2.7.-.-];EC:2.7.-.-;No informacion
GPI mannosyltransferase 2 [EC:2.4.1.-];EC:2.4.1.-;No informacion
GPI mannosyltransferase 3 [EC:2.4.1.-];EC:2.4.1.-;No informacion
GPI ethanolamine phosphate transferase 3 subunit O [EC:2.7.-.-];EC:2.7.-.-;No informacion
undefined_Enzimacel00563;3;No informacion
glyceronephosphate O-acyltransferase [EC:2.3.1.42];EC:2.3.1.42;Transferases
glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8];EC:1.1.1.8;Oxidoreductases
glycerol-3-phosphate dehydrogenase [EC:1.1.5.3];EC:1.1.5.3;Oxidoreductases
phospholipase D1/2 [EC:3.1.4.4];EC:3.1.4.4;Hydrolases
phosphatidate cytidylyltransferase [EC:2.7.7.41];EC:2.7.7.41;Transferases
CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5];EC:2.7.8.5;Transferases
cardiolipin synthase (CMP-forming) [EC:2.7.8.41];EC:2.7.8.41;Transferases
phosphatidylserine synthase 1 [EC:2.7.8.-];EC:2.7.8.-;No informacion
phosphatidylserine decarboxylase [EC:4.1.1.65];EC:4.1.1.65;Lyases
secretory phospholipase A2 [EC:3.1.1.4];EC:3.1.1.4;Hydrolases
lysophospholipid acyltransferase 5 [EC:2.3.1.23 2.3.1.-];EC:2.3.1.23 2.3.1.-;Transferases
lysophospholipase III [EC:3.1.1.5];EC:3.1.1.5;Hydrolases
glycerophosphocholine phosphodiesterase GPCPD1 [EC:3.1.4.2];EC:3.1.4.2;Hydrolases
lysophospholipase II [EC:3.1.1.5];EC:3.1.1.5;Hydrolases
choline-phosphate cytidylyltransferase [EC:2.7.7.15];EC:2.7.7.15;Transferases
choline/ethanolamine kinase [EC:2.7.1.32 2.7.1.82];EC:2.7.1.32 2.7.1.82;Transferases
acetylcholinesterase [EC:3.1.1.7];EC:3.1.1.7;Hydrolases
choline O-acetyltransferase [EC:2.3.1.6];EC:2.3.1.6;Transferases
lysophospholipid hydrolase [EC:3.1.1.5];EC:3.1.1.5;Hydrolases
ethanolamine-phosphate phospho-lyase [EC:4.2.3.2];EC:4.2.3.2;Lyases
lysocardiolipin and lysophospholipid acyltransferase [EC:2.3.1.- 2.3.1.51];EC:2.3.1.- 2.3.1.51;No informacion
lysophosphatidylglycerol acyltransferase 1 [EC:2.3.1.-];EC:2.3.1.-;No informacion
platelet-activating factor acetylhydrolase [EC:3.1.1.47];EC:3.1.1.47;Hydrolases
ectonucleotide pyrophosphatase/phosphodiesterase family member 6 [EC:3.1.4.-];EC:3.1.4.-;No informacion
microsomal prostaglandin-E synthase 2 [EC:5.3.99.3];EC:5.3.99.3;Isomerases
prostaglandin-H2 D-isomerase / glutathione transferase [EC:5.3.99.2 2.5.1.18];EC:5.3.99.2 2.5.1.18;Isomerases
serine palmitoyltransferase [EC:2.3.1.50];EC:2.3.1.50;Transferases
3-dehydrosphinganine reductase [EC:1.1.1.102];EC:1.1.1.102;Oxidoreductases
acid ceramidase [EC:3.5.1.23];EC:3.5.1.23;Hydrolases
ceramide synthetase [EC:2.3.1.24];EC:2.3.1.24;Transferases
sphingolipid 4-desaturase/C4-monooxygenase [EC:1.14.19.17 1.14.18.5];EC:1.14.19.17 1.14.18.5;Oxidoreductases
sphingosine kinase [EC:2.7.1.91];EC:2.7.1.91;Transferases
sphingomyelin phosphodiesterase [EC:3.1.4.12];EC:3.1.4.12;Hydrolases
ceramide kinase [EC:2.7.1.138];EC:2.7.1.138;Transferases
galactosylceramidase [EC:3.2.1.46];EC:3.2.1.46;Hydrolases
glucosylceramidase [EC:3.2.1.45];EC:3.2.1.45;Hydrolases
ceramide glucosyltransferase [EC:2.4.1.80];EC:2.4.1.80;Transferases
sphinganine-1-phosphate aldolase [EC:4.1.2.27];EC:4.1.2.27;Lyases
shingomyelin synthase [EC:2.7.8.27];EC:2.7.8.27;Transferases
sphingoid base N-palmitoyltransferase [EC:2.3.1.291];EC:2.3.1.291;Transferases
beta-1,3-galactosyltransferase 1 [EC:2.4.1.86];EC:2.4.1.86;Transferases
alpha-N-acetylgalactosaminidase [EC:3.2.1.49];EC:3.2.1.49;Hydrolases
D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4];EC:1.1.2.4;Oxidoreductases
hydroxyacylglutathione hydrolase [EC:3.1.2.6];EC:3.1.2.6;Hydrolases
isocitrate lyase [EC:4.1.3.1];EC:4.1.3.1;Lyases
malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40];EC:1.1.1.40;Oxidoreductases
(S)-2-hydroxy-acid oxidase [EC:1.1.3.15];EC:1.1.3.15;Oxidoreductases
phosphoglycolate phosphatase [EC:3.1.3.18 3.1.3.48];EC:3.1.3.18 3.1.3.48;Hydrolases
glycine cleavage system H protein;n;No informacion
hydroxypyruvate isomerase [EC:5.3.1.22];EC:5.3.1.22;Isomerases
ethylmalonyl-CoA/methylmalonyl-CoA decarboxylase [EC:4.1.1.94 4.1.1.-];EC:4.1.1.94 4.1.1.-;Lyases
dihydrofolate reductase [EC:1.5.1.3];EC:1.5.1.3;Oxidoreductases
methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20];EC:1.5.1.20;Oxidoreductases
methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.15 3.5.4.9];EC:1.5.1.15 3.5.4.9;Oxidoreductases
methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3];EC:1.5.1.5 3.5.4.9 6.3.4.3;Oxidoreductases
formyltetrahydrofolate dehydrogenase [EC:1.5.1.6];EC:1.5.1.6;Oxidoreductases
5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2];EC:6.3.3.2;Ligases
low molecular weight phosphotyrosine protein phosphatase [EC:3.1.3.2 3.1.3.48];EC:3.1.3.2 3.1.3.48;Hydrolases
thiamine pyrophosphokinase [EC:2.7.6.2];EC:2.7.6.2;Transferases
riboflavin kinase [EC:2.7.1.26];EC:2.7.1.26;Transferases
FAD synthetase [EC:2.7.7.2];EC:2.7.7.2;Transferases
lysosomal acid phosphatase [EC:3.1.3.2];EC:3.1.3.2;Hydrolases
pyridoxine kinase [EC:2.7.1.35];EC:2.7.1.35;Transferases
pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5];EC:1.4.3.5;Oxidoreductases
nicotinamide N-methyltransferase [EC:2.1.1.1];EC:2.1.1.1;Transferases
NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1];EC:6.3.5.1;Ligases
NAD+ kinase [EC:2.7.1.23];EC:2.7.1.23;Transferases
NAD+ diphosphatase [EC:3.6.1.22];EC:3.6.1.22;Hydrolases
nicotinamide mononucleotide adenylyltransferase [EC:2.7.7.1 2.7.7.18];EC:2.7.7.1 2.7.7.18;Transferases
H+-translocating NAD(P) transhydrogenase [EC:1.6.1.2 7.1.1.1];EC:1.6.1.2 7.1.1.1;Oxidoreductases
nicotinate phosphoribosyltransferase [EC:6.3.4.21];EC:6.3.4.21;Ligases
NAD+-dependent protein deacetylase sirtuin 6 [EC:2.3.1.286];EC:2.3.1.286;Transferases
phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36];EC:4.1.1.36;Lyases
type II pantothenate kinase [EC:2.7.1.33];EC:2.7.1.33;Transferases
phosphopantetheine adenylyltransferase / dephospho-CoA kinase [EC:2.7.7.3 2.7.1.24];EC:2.7.7.3 2.7.1.24;Transferases
dephospho-CoA kinase [EC:2.7.1.24];EC:2.7.1.24;Transferases
4'-phosphopantetheinyl transferase [EC:2.7.8.-];EC:2.7.8.-;No informacion
phosphopantothenate---cysteine ligase (ATP) [EC:6.3.2.51];EC:6.3.2.51;Ligases
lipoyltransferase 1;1;No informacion
lipoyl(octanoyl) transferase 2 [EC:2.3.1.181];EC:2.3.1.181;Transferases
lipoyl synthase [EC:2.8.1.8];EC:2.8.1.8;Transferases
GTP cyclohydrolase IA [EC:3.5.4.16];EC:3.5.4.16;Hydrolases
6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50];EC:4.2.3.12 4.1.2.50;Lyases
folylpolyglutamate synthase [EC:6.3.2.17];EC:6.3.2.17;Ligases
GTP 3',8-cyclase / cyclic pyranopterin monophosphate synthase [EC:4.1.99.22 4.6.1.17];EC:4.1.99.22 4.6.1.17;Lyases
molybdopterin synthase catalytic subunit [EC:2.8.1.12];EC:2.8.1.12;Transferases
gephyrin [EC:2.10.1.1 2.7.7.75];EC:2.10.1.1 2.7.7.75;Transferases
molybdenum cofactor sulfurtransferase [EC:2.8.1.9];EC:2.8.1.9;Transferases
dihydropteridine reductase [EC:1.5.1.34];EC:1.5.1.34;Oxidoreductases
4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96];EC:4.2.1.96;Lyases
dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-];EC:1.1.-.-;No informacion
all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105];EC:1.1.1.105;Oxidoreductases
heme o synthase [EC:2.5.1.141];EC:2.5.1.141;Transferases
protoporphyrin/coproporphyrin ferrochelatase [EC:4.99.1.1 4.99.1.9];EC:4.99.1.1 4.99.1.9;Lyases
cytochrome c oxidase assembly protein subunit 15;5;No informacion
cytochrome c heme-lyase [EC:4.4.1.17];EC:4.4.1.17;Lyases
frataxin [EC:1.16.3.1];EC:1.16.3.1;Oxidoreductases
hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34];EC:1.1.1.34;Oxidoreductases
mevalonate kinase [EC:2.7.1.36];EC:2.7.1.36;Transferases
phosphomevalonate kinase [EC:2.7.4.2];EC:2.7.4.2;Transferases
diphosphomevalonate decarboxylase [EC:4.1.1.33];EC:4.1.1.33;Lyases
isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2];EC:5.3.3.2;Isomerases
farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10];EC:2.5.1.1 2.5.1.10;Transferases
ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87];EC:2.5.1.87;Transferases
decaprenyl-diphosphate synthase subunit 1 [EC:2.5.1.91];EC:2.5.1.91;Transferases
protein farnesyltransferase subunit beta [EC:2.5.1.58];EC:2.5.1.58;Transferases
protein-S-isoprenylcysteine O-methyltransferase [EC:2.1.1.100];EC:2.1.1.100;Transferases
STE24 endopeptidase [EC:3.4.24.84];EC:3.4.24.84;Hydrolases
prenyl protein peptidase [EC:3.4.22.-];EC:3.4.22.-;No informacion
sulfite oxidase [EC:1.8.3.1];EC:1.8.3.1;Oxidoreductases
inositol monophosphatase 3 [EC:3.1.3.25 3.1.3.7];EC:3.1.3.25 3.1.3.7;Hydrolases
methanethiol oxidase [EC:1.8.3.4];EC:1.8.3.4;Oxidoreductases
eukaryotic sulfide quinone oxidoreductase [EC:1.8.5.8];EC:1.8.5.8;Oxidoreductases
sulfur dioxygenase [EC:1.13.11.18];EC:1.13.11.18;Oxidoreductases
seryl-tRNA synthetase [EC:6.1.1.11];EC:6.1.1.11;Ligases
aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7];EC:6.3.5.6 6.3.5.7;Ligases
glutaminyl-tRNA synthetase [EC:6.1.1.18];EC:6.1.1.18;Ligases
asparaginyl-tRNA synthetase [EC:6.1.1.22];EC:6.1.1.22;Ligases
microsomal epoxide hydrolase [EC:3.3.2.9];EC:3.3.2.9;Hydrolases
carboxylesterase 1 [EC:3.1.1.1];EC:3.1.1.1;Hydrolases
