Nombre;Codigo;Clase
5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13];EC:2.1.1.13;Transferases
S-ribosylhomocysteine lyase [EC:4.4.1.21];EC:4.4.1.21;Lyases
homocysteine S-methyltransferase [EC:2.1.1.10];EC:2.1.1.10;Transferases
5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14];EC:2.1.1.14;Transferases
L-methionine (R)-S-oxide reductase [EC:1.8.4.14];EC:1.8.4.14;Oxidoreductases
aromatic-amino-acid transaminase [EC:2.6.1.57];EC:2.6.1.57;Transferases
S-adenosylmethionine synthetase [EC:2.5.1.6];EC:2.5.1.6;Transferases
DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37];EC:2.1.1.37;Transferases
adenosylhomocysteine nucleosidase [EC:3.2.2.9];EC:3.2.2.9;Hydrolases
S-adenosylmethionine decarboxylase [EC:4.1.1.50];EC:4.1.1.50;Lyases
spermidine synthase [EC:2.5.1.16];EC:2.5.1.16;Transferases
branched-chain amino acid aminotransferase [EC:2.6.1.42];EC:2.6.1.42;Transferases
glutamate--cysteine ligase [EC:6.3.2.2];EC:6.3.2.2;Ligases
glutathione synthase [EC:6.3.2.3];EC:6.3.2.3;Ligases
4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48];EC:2.6.1.19 2.6.1.22 2.6.1.48;Transferases
3-isopropylmalate dehydrogenase [EC:1.1.1.85];EC:1.1.1.85;Oxidoreductases
acetolactate synthase I/II/III large subunit [EC:2.2.1.6];EC:2.2.1.6;Transferases
3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35];EC:4.2.1.33 4.2.1.35;Lyases
ketol-acid reductoisomerase [EC:1.1.1.86];EC:1.1.1.86;Oxidoreductases
dihydroxy-acid dehydratase [EC:4.2.1.9];EC:4.2.1.9;Lyases
2-isopropylmalate synthase [EC:2.3.3.13];EC:2.3.3.13;Transferases
2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117];EC:2.3.1.117;Transferases
succinyl-diaminopimelate desuccinylase [EC:3.5.1.18];EC:3.5.1.18;Hydrolases
diaminopimelate epimerase [EC:5.1.1.7];EC:5.1.1.7;Isomerases
UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13];EC:6.3.2.13;Ligases
diaminopimelate decarboxylase [EC:4.1.1.20];EC:4.1.1.20;Lyases
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10];EC:6.3.2.10;Ligases
acetate CoA/acetoacetate CoA-transferase alpha subunit [EC:2.8.3.8 2.8.3.9];EC:2.8.3.8 2.8.3.9;Transferases
lysine decarboxylase [EC:4.1.1.18];EC:4.1.1.18;Lyases
putrescine aminotransferase [EC:2.6.1.82];EC:2.6.1.82;Transferases
aminobutyraldehyde dehydrogenase [EC:1.2.1.19];EC:1.2.1.19;Oxidoreductases
glutarate dioxygenase [EC:1.14.11.64];EC:1.14.11.64;Oxidoreductases
(S)-2-hydroxyglutarate dehydrogenase [EC:1.1.5.13];EC:1.1.5.13;Oxidoreductases
arginine decarboxylase [EC:4.1.1.19];EC:4.1.1.19;Lyases
agmatinase [EC:3.5.3.11];EC:3.5.3.11;Hydrolases
gamma-glutamylputrescine synthase [EC:6.3.1.11];EC:6.3.1.11;Ligases
gamma-glutamylputrescine oxidase [EC:1.4.3.-];EC:1.4.3.-;No informacion
4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99];EC:1.2.1.99;Oxidoreductases
gamma-glutamyl-gamma-aminobutyrate hydrolase [EC:3.5.1.94];EC:3.5.1.94;Hydrolases
diamine N-acetyltransferase [EC:2.3.1.57];EC:2.3.1.57;Transferases
arginine N-succinyltransferase [EC:2.3.1.109];EC:2.3.1.109;Transferases
succinylarginine dihydrolase [EC:3.5.3.23];EC:3.5.3.23;Hydrolases
succinylornithine aminotransferase [EC:2.6.1.81];EC:2.6.1.81;Transferases
succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71];EC:1.2.1.71;Oxidoreductases
succinylglutamate desuccinylase [EC:3.5.1.96];EC:3.5.1.96;Hydrolases
glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41];EC:1.2.1.41;Oxidoreductases
glutamate 5-kinase [EC:2.7.2.11];EC:2.7.2.11;Transferases
pyrroline-5-carboxylate reductase [EC:1.5.1.2];EC:1.5.1.2;Oxidoreductases
ornithine decarboxylase [EC:4.1.1.17];EC:4.1.1.17;Lyases
ATP phosphoribosyltransferase [EC:2.4.2.17];EC:2.4.2.17;Transferases
phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31];EC:3.5.4.19 3.6.1.31;Hydrolases
phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16];EC:5.3.1.16;Isomerases
histidinol-phosphate aminotransferase [EC:2.6.1.9];EC:2.6.1.9;Transferases
imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15];EC:4.2.1.19 3.1.3.15;Lyases
histidinol dehydrogenase [EC:1.1.1.23];EC:1.1.1.23;Oxidoreductases
imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10];EC:4.3.2.10;Lyases
2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase [EC:1.3.1.87];EC:1.3.1.87;Oxidoreductases
3-phenylpropionate/trans-cinnamate dioxygenase subunit alpha [EC:1.14.12.19];EC:1.14.12.19;Oxidoreductases
3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127];EC:1.14.13.127;Oxidoreductases
2,3-dihydroxyphenylpropionate 1,2-dioxygenase [EC:1.13.11.16];EC:1.13.11.16;Oxidoreductases
2-hydroxy-6-oxonona-2,4-dienedioate hydrolase [EC:3.7.1.14];EC:3.7.1.14;Hydrolases
2-keto-4-pentenoate hydratase [EC:4.2.1.80];EC:4.2.1.80;Lyases
4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39];EC:4.1.3.39;Lyases
D-amino-acid dehydrogenase [EC:1.4.5.1];EC:1.4.5.1;Oxidoreductases
primary-amine oxidase [EC:1.4.3.21];EC:1.4.3.21;Oxidoreductases
phenylacetaldehyde dehydrogenase [EC:1.2.1.39];EC:1.2.1.39;Oxidoreductases
phenylacetate-CoA ligase [EC:6.2.1.30];EC:6.2.1.30;Ligases
catalase-peroxidase [EC:1.11.1.21];EC:1.11.1.21;Oxidoreductases
ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149];EC:1.14.13.149;Oxidoreductases
2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18];EC:5.3.3.18;Isomerases
oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase [EC:3.3.2.12 1.2.1.91];EC:3.3.2.12 1.2.1.91;Hydrolases
3-oxo-5,6-didehydrosuberyl-CoA/3-oxoadipyl-CoA thiolase [EC:2.3.1.223 2.3.1.174];EC:2.3.1.223 2.3.1.174;Transferases
3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157];EC:1.1.1.157;Oxidoreductases
acyl-CoA thioesterase [EC:3.1.2.-];EC:3.1.2.-;No informacion
acetaldehyde dehydrogenase [EC:1.2.1.10];EC:1.2.1.10;Oxidoreductases
3-dehydroquinate synthase [EC:4.2.3.4];EC:4.2.3.4;Lyases
3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54];EC:2.5.1.54;Transferases
quinate/shikimate dehydrogenase [EC:1.1.1.282];EC:1.1.1.282;Oxidoreductases
3-dehydroquinate dehydratase I [EC:4.2.1.10];EC:4.2.1.10;Lyases
shikimate dehydrogenase [EC:1.1.1.25];EC:1.1.1.25;Oxidoreductases
shikimate kinase [EC:2.7.1.71];EC:2.7.1.71;Transferases
3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19];EC:2.5.1.19;Transferases
chorismate synthase [EC:4.2.3.5];EC:4.2.3.5;Lyases
anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18];EC:4.1.3.27 2.4.2.18;Lyases
chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51];EC:5.4.99.5 4.2.1.51;Isomerases
indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24];EC:4.1.1.48 5.3.1.24;Lyases
chorismate mutase / prephenate dehydrogenase [EC:5.4.99.5 1.3.1.12];EC:5.4.99.5 1.3.1.12;Isomerases
pantoate--beta-alanine ligase [EC:6.3.2.1];EC:6.3.2.1;Ligases
aspartate 1-decarboxylase [EC:4.1.1.11];EC:4.1.1.11;Lyases
taurine dioxygenase [EC:1.14.11.17];EC:1.14.11.17;Oxidoreductases
gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13];EC:2.3.2.2 3.4.19.13;Transferases
phosphate acetyltransferase [EC:2.3.1.8];EC:2.3.1.8;Transferases
acetate kinase [EC:2.7.2.1];EC:2.7.2.1;Transferases
alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1];EC:4.7.1.1;Lyases
phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55];EC:3.1.4.55;Hydrolases
alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [EC:3.6.1.63];EC:3.6.1.63;Hydrolases
alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37];EC:2.7.8.37;Transferases
methionyl-tRNA synthetase [EC:6.1.1.10];EC:6.1.1.10;Ligases
thioredoxin reductase (NADPH) [EC:1.8.1.9];EC:1.8.1.9;Oxidoreductases
selenide, water dikinase [EC:2.7.9.3];EC:2.7.9.3;Transferases
cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16];EC:2.8.1.7 4.4.1.16;Transferases
Tat-targeted selenate reductase subunit YnfE [EC:1.97.1.9];EC:1.97.1.9;Oxidoreductases
L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1];EC:2.9.1.1;Transferases
beta-glucosidase [EC:3.2.1.21];EC:3.2.1.21;Hydrolases
glutamate racemase [EC:5.1.1.3];EC:5.1.1.3;Isomerases
UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9];EC:6.3.2.9;Ligases
UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8];EC:6.3.2.8;Ligases
D-alanine-D-alanine ligase [EC:6.3.2.4];EC:6.3.2.4;Ligases
alanine racemase [EC:5.1.1.1];EC:5.1.1.1;Isomerases
5-oxoprolinase (ATP-hydrolysing) subunit B [EC:3.5.2.9];EC:3.5.2.9;Hydrolases
glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-];EC:6.3.2.2 6.3.-.-;Ligases
aminopeptidase N [EC:3.4.11.2];EC:3.4.11.2;Hydrolases
glutathione reductase (NADPH) [EC:1.8.1.7];EC:1.8.1.7;Oxidoreductases
glutathione S-transferase [EC:2.5.1.18];EC:2.5.1.18;Transferases
glutathionylspermidine amidase/synthetase [EC:3.5.1.78 6.3.1.8];EC:3.5.1.78 6.3.1.8;Hydrolases
glutathione peroxidase [EC:1.11.1.9];EC:1.11.1.9;Oxidoreductases
dipeptidase D [EC:3.4.13.-];EC:3.4.13.-;No informacion
PepB aminopeptidase [EC:3.4.11.23];EC:3.4.11.23;Hydrolases
leucyl aminopeptidase [EC:3.4.11.1];EC:3.4.11.1;Hydrolases
glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7];EC:4.3.2.7;Lyases
1,4-alpha-glucan branching enzyme [EC:2.4.1.18];EC:2.4.1.18;Transferases
4-alpha-glucanotransferase [EC:2.4.1.25];EC:2.4.1.25;Transferases
trehalose 6-phosphate phosphatase [EC:3.1.3.12];EC:3.1.3.12;Hydrolases
trehalose-6-phosphate hydrolase [EC:3.2.1.93];EC:3.2.1.93;Hydrolases
trehalose 6-phosphate synthase [EC:2.4.1.15 2.4.1.347];EC:2.4.1.15 2.4.1.347;Transferases
alpha,alpha-trehalase [EC:3.2.1.28];EC:3.2.1.28;Hydrolases
starch synthase [EC:2.4.1.21];EC:2.4.1.21;Transferases
glucose-1-phosphate adenylyltransferase [EC:2.7.7.27];EC:2.7.7.27;Transferases
cellulose synthase (UDP-forming) [EC:2.4.1.12];EC:2.4.1.12;Transferases
cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205];EC:2.7.1.196 2.7.1.205;Transferases
alpha-amylase [EC:3.2.1.1];EC:3.2.1.1;Hydrolases
N-acetylmuramic acid 6-phosphate etherase [EC:4.2.1.126];EC:4.2.1.126;Lyases
bifunctional chitinase/lysozyme [EC:3.2.1.14 3.2.1.17];EC:3.2.1.14 3.2.1.17;Hydrolases
beta-N-acetylhexosaminidase [EC:3.2.1.52];EC:3.2.1.52;Hydrolases
N-acetylglucosamine kinase [EC:2.7.1.59];EC:2.7.1.59;Transferases
N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193];EC:2.7.1.193;Transferases
N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25];EC:3.5.1.25;Hydrolases
N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9];EC:5.1.3.9;Isomerases
bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157];EC:2.7.7.23 2.3.1.157;Transferases
UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7];EC:2.5.1.7;Transferases
UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14];EC:5.1.3.14;Isomerases
N-acetylneuraminate lyase [EC:4.1.3.3];EC:4.1.3.3;Lyases
N-acylmannosamine kinase [EC:2.7.1.60];EC:2.7.1.60;Transferases
glucosamine-6-phosphate deaminase [EC:3.5.99.6];EC:3.5.99.6;Hydrolases
phosphoglucosamine mutase [EC:5.4.2.10];EC:5.4.2.10;Isomerases
UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336];EC:1.1.1.336;Oxidoreductases
UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98];EC:1.3.1.98;Oxidoreductases
UDP-4-amino-4-deoxy-L-arabinose formyltransferase / UDP-glucuronic acid dehydrogenase (UDP-4-keto-hexauronic acid decarboxylating) [EC:2.1.2.13 1.1.1.305];EC:2.1.2.13 1.1.1.305;Transferases
UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87];EC:2.6.1.87;Transferases
undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53];EC:2.4.2.53;Transferases
undecaprenyl phosphate-alpha-L-ara4FN deformylase [EC:3.5.1.-];EC:3.5.1.-;No informacion
glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24];EC:2.7.7.24;Transferases
dTDP-glucose 4,6-dehydratase [EC:4.2.1.46];EC:4.2.1.46;Lyases
dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13];EC:5.1.3.13;Isomerases
dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133];EC:1.1.1.133;Oxidoreductases
UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129];EC:2.3.1.129;Transferases
UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108];EC:3.5.1.108;Hydrolases
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191];EC:2.3.1.191;Transferases
UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54];EC:3.6.1.54;Hydrolases
lipid-A-disaccharide synthase [EC:2.4.1.182];EC:2.4.1.182;Transferases
tetraacyldisaccharide 4'-kinase [EC:2.7.1.130];EC:2.7.1.130;Transferases
3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15];EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15;Transferases
4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43];EC:2.4.2.43;Transferases
lipid IVA palmitoyltransferase [EC:2.3.1.251];EC:2.3.1.251;Transferases
Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-];EC:2.3.1.241 2.3.1.-;Transferases
lauroyl-Kdo2-lipid IVA myristoyltransferase [EC:2.3.1.243];EC:2.3.1.243;Transferases
Kdo2-lipid A phosphotransferase [EC:2.7.4.29];EC:2.7.4.29;Transferases
lipid A ethanolaminephosphotransferase [EC:2.7.8.43];EC:2.7.8.43;Transferases
KDO II ethanolaminephosphotransferase [EC:2.7.8.42];EC:2.7.8.42;Transferases
KDO2-lipid IV(A) palmitoleoyltransferase [EC:2.3.1.242];EC:2.3.1.242;Transferases
arabinose-5-phosphate isomerase [EC:5.3.1.13];EC:5.3.1.13;Isomerases
2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55];EC:2.5.1.55;Transferases
3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45];EC:3.1.3.45;Hydrolases
3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38];EC:2.7.7.38;Transferases
D-sedoheptulose 7-phosphate isomerase [EC:5.3.1.28];EC:5.3.1.28;Isomerases
D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70];EC:2.7.1.167 2.7.7.70;Transferases
D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83];EC:3.1.3.82 3.1.3.83;Hydrolases
ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20];EC:5.1.3.20;Isomerases
phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13];EC:2.7.8.13;Transferases
UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227];EC:2.4.1.227;Transferases
undecaprenyl-diphosphatase [EC:3.6.1.27];EC:3.6.1.27;Hydrolases
glycerol kinase [EC:2.7.1.30];EC:2.7.1.30;Transferases
glycerol dehydrogenase [EC:1.1.1.6];EC:1.1.1.6;Oxidoreductases
glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15];EC:2.3.1.15;Transferases
1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51];EC:2.3.1.51;Transferases
diacylglycerol kinase (ATP) [EC:2.7.1.107];EC:2.7.1.107;Transferases
phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121];EC:2.7.1.121;Transferases
acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275];EC:2.3.1.275;Transferases
phosphate acyltransferase [EC:2.3.1.274];EC:2.3.1.274;Transferases
glycerol-3-phosphate dehydrogenase [EC:1.1.5.3];EC:1.1.5.3;Oxidoreductases
glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94];EC:1.1.1.94;Oxidoreductases
phosphatidate cytidylyltransferase [EC:2.7.7.41];EC:2.7.7.41;Transferases
CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26];EC:3.6.1.26;Hydrolases
CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5];EC:2.7.8.5;Transferases
phosphatidylglycerophosphatase A [EC:3.1.3.27];EC:3.1.3.27;Hydrolases
phosphatidylserine decarboxylase [EC:4.1.1.65];EC:4.1.1.65;Lyases
phospholipase A1/A2 [EC:3.1.1.32 3.1.1.4];EC:3.1.1.32 3.1.1.4;Hydrolases
acyl-[acyl-carrier-protein]-phospholipid O-acyltransferase / long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:2.3.1.40 6.2.1.20];EC:2.3.1.40 6.2.1.20;Transferases
lysophospholipase [EC:3.1.1.5];EC:3.1.1.5;Hydrolases
glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46];EC:3.1.4.46;Hydrolases
ethanolamine ammonia-lyase small subunit [EC:4.3.1.7];EC:4.3.1.7;Lyases
cardiolipin synthase A/B [EC:2.7.8.-];EC:2.7.8.-;No informacion
cardiolipin synthase C [EC:2.7.8.-];EC:2.7.8.-;No informacion
arylsulfatase [EC:3.1.6.1];EC:3.1.6.1;Hydrolases
lactoylglutathione lyase [EC:4.4.1.5];EC:4.4.1.5;Lyases
lactaldehyde dehydrogenase / glycolaldehyde dehydrogenase [EC:1.2.1.22 1.2.1.21];EC:1.2.1.22 1.2.1.21;Oxidoreductases
hydroxyacylglutathione hydrolase [EC:3.1.2.6];EC:3.1.2.6;Hydrolases
D-lactate dehydrogenase [EC:1.1.1.28];EC:1.1.1.28;Oxidoreductases
L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3];EC:1.1.2.3;Oxidoreductases
pyruvate dehydrogenase (quinone) [EC:1.2.5.1];EC:1.2.5.1;Oxidoreductases
acylphosphatase [EC:3.6.1.7];EC:3.6.1.7;Hydrolases
malate synthase [EC:2.3.3.9];EC:2.3.3.9;Transferases
formate C-acetyltransferase [EC:2.3.1.54];EC:2.3.1.54;Transferases
malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40];EC:1.1.1.40;Oxidoreductases
malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38];EC:1.1.1.38;Oxidoreductases
phosphoenolpyruvate carboxylase [EC:4.1.1.31];EC:4.1.1.31;Lyases
pyruvate, water dikinase [EC:2.7.9.2];EC:2.7.9.2;Transferases
phosphotransacetylase;e;No informacion
D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124];EC:4.2.1.130 3.5.1.124;Lyases
fumarate reductase subunit D;D;No informacion
D-lactate dehydrogenase (quinone) [EC:1.1.5.12];EC:1.1.5.12;Oxidoreductases
L(+)-tartrate dehydratase alpha subunit [EC:4.2.1.32];EC:4.2.1.32;Lyases
tartrate dehydrogenase/decarboxylase / D-malate dehydrogenase [EC:1.1.1.93 4.1.1.73 1.1.1.83];EC:1.1.1.93 4.1.1.73 1.1.1.83;Oxidoreductases
2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60];EC:1.1.1.60;Oxidoreductases
phosphoglycolate phosphatase [EC:3.1.3.18];EC:3.1.3.18;Hydrolases
glycolate oxidase [EC:1.1.3.15];EC:1.1.3.15;Oxidoreductases
formyltetrahydrofolate deformylase [EC:3.5.1.10];EC:3.5.1.10;Hydrolases
formate dehydrogenase subunit gamma;a;No informacion
isocitrate lyase [EC:4.1.3.1];EC:4.1.3.1;Lyases
tartronate-semialdehyde synthase [EC:4.1.1.47];EC:4.1.1.47;Lyases
hydroxypyruvate isomerase [EC:5.3.1.22];EC:5.3.1.22;Isomerases
lactaldehyde reductase [EC:1.1.1.77];EC:1.1.1.77;Oxidoreductases
catalase [EC:1.11.1.6];EC:1.11.1.6;Oxidoreductases
nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34];EC:1.-.-.- 1.5.1.34;No informacion
propionyl-CoA synthetase [EC:6.2.1.17];EC:6.2.1.17;Ligases
methylmalonyl-CoA mutase [EC:5.4.99.2];EC:5.4.99.2;Isomerases
methylmalonyl-CoA decarboxylase [EC:4.1.1.-];EC:4.1.1.-;No informacion
acetate CoA-transferase [EC:2.8.3.8];EC:2.8.3.8;Transferases
2-methylcitrate synthase [EC:2.3.3.5];EC:2.3.3.5;Transferases
2-methylcitrate dehydratase [EC:4.2.1.79];EC:4.2.1.79;Lyases
methylisocitrate lyase [EC:4.1.3.30];EC:4.1.3.30;Lyases
propionate kinase [EC:2.7.2.15];EC:2.7.2.15;Transferases
methylglyoxal reductase [EC:1.1.1.-];EC:1.1.1.-;No informacion
NADP-dependent alcohol dehydrogenase [EC:1.1.-.-];EC:1.1.-.-;No informacion
methylglyoxal synthase [EC:4.2.3.3];EC:4.2.3.3;Lyases
acrylyl-CoA reductase (NADPH) [EC:1.3.1.-];EC:1.3.1.-;No informacion
propionyl-CoA:succinyl-CoA transferase [EC:2.8.3.-];EC:2.8.3.-;No informacion
4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373];EC:1.1.1.61 1.1.1.373;Oxidoreductases
dihydrofolate reductase [EC:1.5.1.3];EC:1.5.1.3;Oxidoreductases
methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20];EC:1.5.1.20;Oxidoreductases
methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9];EC:1.5.1.5 3.5.4.9;Oxidoreductases
methionyl-tRNA formyltransferase [EC:2.1.2.9];EC:2.1.2.9;Transferases
5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2];EC:6.3.3.2;Ligases
S-formylglutathione hydrolase [EC:3.1.2.12];EC:3.1.2.12;Hydrolases
hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7];EC:2.7.1.49 2.7.4.7;Transferases
ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100];EC:3.6.1.- 3.1.3.100;No informacion
thiamine-monophosphate kinase [EC:2.7.4.16];EC:2.7.4.16;Transferases
thiamine kinase [EC:2.7.1.89];EC:2.7.1.89;Transferases
tRNA uracil 4-sulfurtransferase [EC:2.8.1.4];EC:2.8.1.4;Transferases
sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73];EC:2.7.7.73;Transferases
cysteine desulfurase [EC:2.8.1.7];EC:2.8.1.7;Transferases
2-iminoacetate synthase [EC:4.1.99.19];EC:4.1.99.19;Lyases
thiazole synthase [EC:2.8.1.10];EC:2.8.1.10;Transferases
1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7];EC:2.2.1.7;Transferases
phosphomethylpyrimidine synthase [EC:4.1.99.17];EC:4.1.99.17;Lyases
hydroxyethylthiazole kinase [EC:2.7.1.50];EC:2.7.1.50;Transferases
thiamine-phosphate pyrophosphorylase [EC:2.5.1.3];EC:2.5.1.3;Transferases
alkaline phosphatase [EC:3.1.3.1];EC:3.1.3.1;Hydrolases
diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193];EC:3.5.4.26 1.1.1.193;Hydrolases
GTP cyclohydrolase II [EC:3.5.4.25];EC:3.5.4.25;Hydrolases
FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104];EC:3.1.3.102 3.1.3.104;Hydrolases
6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78];EC:2.5.1.78;Transferases
riboflavin synthase [EC:2.5.1.9];EC:2.5.1.9;Transferases
3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12];EC:4.1.99.12;Lyases
riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2];EC:2.7.1.26 2.7.7.2;Transferases
FMN reductase [EC:1.5.1.38];EC:1.5.1.38;Oxidoreductases
