Nombre;Codigo;Clase
omega-amidase [EC:3.5.1.3];EC:3.5.1.3;Hydrolases
glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16];EC:2.6.1.16;Transferases
1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88];EC:1.2.1.88;Oxidoreductases
glutamate decarboxylase [EC:4.1.1.15];EC:4.1.1.15;Lyases
4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22];EC:2.6.1.19 2.6.1.22;Transferases
succinate-semialdehyde dehydrogenase [EC:1.2.1.24];EC:1.2.1.24;Oxidoreductases
D-aspartate oxidase [EC:1.4.3.1];EC:1.4.3.1;Oxidoreductases
L-amino-acid oxidase [EC:1.4.3.2];EC:1.4.3.2;Oxidoreductases
asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4];EC:6.3.5.4;Ligases
L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5];EC:3.5.1.1 3.4.19.5;Hydrolases
aspartoacylase [EC:3.5.1.15];EC:3.5.1.15;Hydrolases
aspartate N-acetyltransferase [EC:2.3.1.17];EC:2.3.1.17;Transferases
beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41];EC:6.3.1.17 6.3.2.41;Ligases
glutamate carboxypeptidase II (folate hydrolase 1) [EC:3.4.17.21];EC:3.4.17.21;Hydrolases
N-acetylaspartylglutamate/N-acetylaspartylglutamylglutamate synthase [EC:6.3.2.41 6.3.2.42];EC:6.3.2.41 6.3.2.42;Ligases
alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51];EC:2.6.1.44 2.6.1.45 2.6.1.51;Transferases
glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81];EC:1.1.1.79 1.1.1.81;Oxidoreductases
D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399];EC:1.1.1.95 1.1.1.399;Oxidoreductases
phosphoserine aminotransferase [EC:2.6.1.52];EC:2.6.1.52;Transferases
phosphoserine phosphatase [EC:3.1.3.3];EC:3.1.3.3;Hydrolases
cystathionine beta-synthase [EC:4.2.1.22];EC:4.2.1.22;Lyases
glycine hydroxymethyltransferase [EC:2.1.2.1];EC:2.1.2.1;Transferases
L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19];EC:4.3.1.17 4.3.1.19;Lyases
choline dehydrogenase [EC:1.1.99.1];EC:1.1.99.1;Oxidoreductases
aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.31 1.2.1.8 1.2.1.3];EC:1.2.1.31 1.2.1.8 1.2.1.3;Oxidoreductases
betaine-homocysteine S-methyltransferase [EC:2.1.1.5];EC:2.1.1.5;Transferases
dimethylglycine dehydrogenase [EC:1.5.8.4];EC:1.5.8.4;Oxidoreductases
sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.1 1.5.3.7];EC:1.5.3.1 1.5.3.7;Oxidoreductases
sarcosine dehydrogenase [EC:1.5.8.3];EC:1.5.8.3;Oxidoreductases
glycine N-methyltransferase [EC:2.1.1.20];EC:2.1.1.20;Transferases
guanidinoacetate N-methyltransferase [EC:2.1.1.2];EC:2.1.1.2;Transferases
glycine amidinotransferase [EC:2.1.4.1];EC:2.1.4.1;Transferases
aminomethyltransferase [EC:2.1.2.10];EC:2.1.2.10;Transferases
glycine dehydrogenase [EC:1.4.4.2];EC:1.4.4.2;Oxidoreductases
threonine 3-dehydrogenase [EC:1.1.1.103];EC:1.1.1.103;Oxidoreductases
glycine C-acetyltransferase [EC:2.3.1.29];EC:2.3.1.29;Transferases
cystathionine gamma-lyase [EC:4.4.1.1];EC:4.4.1.1;Lyases
serine racemase [EC:5.1.1.18];EC:5.1.1.18;Isomerases
5-aminolevulinate synthase [EC:2.3.1.37];EC:2.3.1.37;Transferases
D-amino-acid oxidase [EC:1.4.3.3];EC:1.4.3.3;Oxidoreductases
glycerate 2-kinase [EC:2.7.1.165];EC:2.7.1.165;Transferases
kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase [EC:2.6.1.7 4.4.1.13 2.6.1.64];EC:2.6.1.7 4.4.1.13 2.6.1.64;Transferases
cysteine dioxygenase [EC:1.13.11.20];EC:1.13.11.20;Oxidoreductases
thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2];EC:2.8.1.1 2.8.1.2;Transferases
adenosylhomocysteinase [EC:3.3.1.1];EC:3.3.1.1;Hydrolases
5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13];EC:2.1.1.13;Transferases
homocysteine S-methyltransferase [EC:2.1.1.10];EC:2.1.1.10;Transferases
S-adenosylmethionine synthetase [EC:2.5.1.6];EC:2.5.1.6;Transferases
DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37];EC:2.1.1.37;Transferases
S-adenosylmethionine decarboxylase [EC:4.1.1.50];EC:4.1.1.50;Lyases
spermidine synthase [EC:2.5.1.16];EC:2.5.1.16;Transferases
5'-methylthioadenosine phosphorylase [EC:2.4.2.28];EC:2.4.2.28;Transferases
methylthioribose-1-phosphate isomerase [EC:5.3.1.23];EC:5.3.1.23;Isomerases
methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109];EC:4.2.1.109;Lyases
enolase-phosphatase E1 [EC:3.1.3.77];EC:3.1.3.77;Hydrolases
1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54];EC:1.13.11.53 1.13.11.54;Oxidoreductases
spermine synthase [EC:2.5.1.22];EC:2.5.1.22;Transferases
branched-chain amino acid aminotransferase [EC:2.6.1.42];EC:2.6.1.42;Transferases
alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase [EC:2.6.1.44 2.6.1.40];EC:2.6.1.44 2.6.1.40;Transferases
glutamate--cysteine ligase regulatory subunit;t;No informacion
glutathione synthase [EC:6.3.2.3];EC:6.3.2.3;Ligases
2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4];EC:1.2.4.4;Oxidoreductases
2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168];EC:2.3.1.168;Transferases
isovaleryl-CoA dehydrogenase [EC:1.3.8.4];EC:1.3.8.4;Oxidoreductases
3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4];EC:6.4.1.4;Ligases
methylglutaconyl-CoA hydratase [EC:4.2.1.18];EC:4.2.1.18;Lyases
methylmalonyl-CoA mutase [EC:5.4.99.2];EC:5.4.99.2;Isomerases
methylmalonyl-CoA/ethylmalonyl-CoA epimerase [EC:5.1.99.1];EC:5.1.99.1;Isomerases
propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15];EC:6.4.1.3 2.1.3.15;Ligases
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27];EC:1.2.1.18 1.2.1.27;Oxidoreductases
3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.35 1.1.1.178];EC:1.1.1.35 1.1.1.178;Oxidoreductases
3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4];EC:3.1.2.4;Hydrolases
3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31];EC:1.1.1.31;Oxidoreductases
aldehyde oxidase [EC:1.2.3.1];EC:1.2.3.1;Oxidoreductases
isobutyryl-CoA dehydrogenase [EC:1.3.99.-];EC:1.3.99.-;No informacion
acetoacetyl-CoA synthetase [EC:6.2.1.16];EC:6.2.1.16;Ligases
alpha-aminoadipic semialdehyde synthase [EC:1.5.1.8 1.5.1.9];EC:1.5.1.8 1.5.1.9;Oxidoreductases
kynurenine/2-aminoadipate aminotransferase [EC:2.6.1.7 2.6.1.39];EC:2.6.1.7 2.6.1.39;Transferases
[histone H3]-lysine4 N-trimethyltransferase MLL2 [EC:2.1.1.354];EC:2.1.1.354;Transferases
procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 [EC:1.14.11.4];EC:1.14.11.4;Oxidoreductases
calmodulin-lysine N-methyltransferase [EC:2.1.1.60];EC:2.1.1.60;Transferases
gamma-butyrobetaine dioxygenase [EC:1.14.11.1];EC:1.14.11.1;Oxidoreductases
aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.47 1.2.1.3];EC:1.2.1.47 1.2.1.3;Oxidoreductases
collagen beta-1,O-galactosyltransferase [EC:2.4.1.50];EC:2.4.1.50;Transferases
hydroxylysine kinase [EC:2.7.1.81];EC:2.7.1.81;Transferases
5-phosphonooxy-L-lysine phospho-lyase [EC:4.2.3.134];EC:4.2.3.134;Lyases
creatine kinase [EC:2.7.3.2];EC:2.7.3.2;Transferases
arginine decarboxylase [EC:4.1.1.19];EC:4.1.1.19;Lyases
agmatinase [EC:3.5.3.11];EC:3.5.3.11;Hydrolases
carnosine synthase [EC:6.3.2.11];EC:6.3.2.11;Ligases
cytosolic nonspecific dipeptidase [EC:3.4.13.18];EC:3.4.13.18;Hydrolases
diamine oxidase [EC:1.4.3.22];EC:1.4.3.22;Oxidoreductases
diamine N-acetyltransferase [EC:2.3.1.57];EC:2.3.1.57;Transferases
monoamine oxidase [EC:1.4.3.4];EC:1.4.3.4;Oxidoreductases
beta-Ala-His dipeptidase [EC:3.4.13.20];EC:3.4.13.20;Hydrolases
spermine oxidase [EC:1.5.3.16 1.5.3.-];EC:1.5.3.16 1.5.3.-;Oxidoreductases
delta-1-pyrroline-5-carboxylate synthetase [EC:2.7.2.11 1.2.1.41];EC:2.7.2.11 1.2.1.41;Transferases
ornithine--oxo-acid transaminase [EC:2.6.1.13];EC:2.6.1.13;Transferases
ornithine decarboxylase [EC:4.1.1.17];EC:4.1.1.17;Lyases
proline dehydrogenase [EC:1.5.5.2];EC:1.5.5.2;Oxidoreductases
pyrroline-5-carboxylate reductase [EC:1.5.1.2];EC:1.5.1.2;Oxidoreductases
prolyl 4-hydroxylase [EC:1.14.11.2];EC:1.14.11.2;Oxidoreductases
cytosol aminopeptidase [EC:3.4.11.1 3.4.11.5];EC:3.4.11.1 3.4.11.5;Hydrolases
hydroxyproline dehydrogenase [EC:1.5.5.3];EC:1.5.5.3;Oxidoreductases
trans-L-3-hydroxyproline dehydratase [EC:4.2.1.77];EC:4.2.1.77;Lyases
4-hydroxy-2-oxoglutarate aldolase [EC:4.1.3.16];EC:4.1.3.16;Lyases
carnosine N-methyltransferase [EC:2.1.1.22];EC:2.1.1.22;Transferases
histidine ammonia-lyase [EC:4.3.1.3];EC:4.3.1.3;Lyases
histidine decarboxylase [EC:4.1.1.22];EC:4.1.1.22;Lyases
urocanate hydratase [EC:4.2.1.49];EC:4.2.1.49;Lyases
imidazolonepropionase [EC:3.5.2.7];EC:3.5.2.7;Hydrolases
glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4];EC:2.1.2.5 4.3.1.4;Transferases
histamine N-methyltransferase [EC:2.1.1.8];EC:2.1.1.8;Transferases
primary-amine oxidase [EC:1.4.3.21];EC:1.4.3.21;Oxidoreductases
aromatic-L-amino-acid/L-tryptophan decarboxylase [EC:4.1.1.28 4.1.1.105];EC:4.1.1.28 4.1.1.105;Lyases
homogentisate 1,2-dioxygenase [EC:1.13.11.5];EC:1.13.11.5;Oxidoreductases
maleylacetoacetate isomerase [EC:5.2.1.2];EC:5.2.1.2;Isomerases
fumarylacetoacetase [EC:3.7.1.2];EC:3.7.1.2;Hydrolases
phenylpyruvate tautomerase [EC:5.3.2.1];EC:5.3.2.1;Isomerases
thyroid peroxidase [EC:1.11.1.8];EC:1.11.1.8;Oxidoreductases
tyrosine 3-monooxygenase [EC:1.14.16.2];EC:1.14.16.2;Oxidoreductases
tyrosinase [EC:1.14.18.1];EC:1.14.18.1;Oxidoreductases
dopamine beta-monooxygenase [EC:1.14.17.1];EC:1.14.17.1;Oxidoreductases
phenylethanolamine N-methyltransferase [EC:2.1.1.28];EC:2.1.1.28;Transferases
dopachrome tautomerase [EC:5.3.3.12];EC:5.3.3.12;Isomerases
tyrosinase-related protein 1 [EC:1.14.18.-];EC:1.14.18.-;No informacion
acylpyruvate hydrolase [EC:3.7.1.5];EC:3.7.1.5;Hydrolases
phenylalanine-4-hydroxylase [EC:1.14.16.1];EC:1.14.16.1;Oxidoreductases
arylformamidase [EC:3.5.1.9];EC:3.5.1.9;Hydrolases
indoleamine 2,3-dioxygenase [EC:1.13.11.52];EC:1.13.11.52;Oxidoreductases
tryptophan 5-monooxygenase [EC:1.14.16.4];EC:1.14.16.4;Oxidoreductases
kynureninase [EC:3.7.1.3];EC:3.7.1.3;Hydrolases
kynurenine 3-monooxygenase [EC:1.14.13.9];EC:1.14.13.9;Oxidoreductases
3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6];EC:1.13.11.6;Oxidoreductases
catalase [EC:1.11.1.6];EC:1.11.1.6;Oxidoreductases
aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45];EC:4.1.1.45;Lyases
aminomuconate-semialdehyde dehydrogenase [EC:1.2.1.32];EC:1.2.1.32;Oxidoreductases
tryptophan 2,3-dioxygenase [EC:1.13.11.11];EC:1.13.11.11;Oxidoreductases
methyltransferase [EC:2.1.1.49 2.1.1.96];EC:2.1.1.49 2.1.1.96;Transferases
acetylserotonin O-methyltransferase [EC:2.1.1.4];EC:2.1.1.4;Transferases
arylalkylamine N-acetyltransferase [EC:2.3.1.87];EC:2.3.1.87;Transferases
sulfinoalanine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.29 4.1.1.11];EC:4.1.1.29 4.1.1.11;Lyases
malonyl-CoA decarboxylase [EC:4.1.1.9];EC:4.1.1.9;Lyases
cysteamine dioxygenase [EC:1.13.11.19];EC:1.13.11.19;Oxidoreductases
sulfinoalanine decarboxylase [EC:4.1.1.29];EC:4.1.1.29;Lyases
gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13];EC:2.3.2.2 3.4.19.13;Transferases
ethanolamine-phosphate cytidylyltransferase [EC:2.7.7.14];EC:2.7.7.14;Transferases
ethanolaminephosphotransferase [EC:2.7.8.1];EC:2.7.8.1;Transferases
choline-phosphate cytidylyltransferase [EC:2.7.7.15];EC:2.7.7.15;Transferases
choline/ethanolamine phosphotransferase [EC:2.7.8.1 2.7.8.2];EC:2.7.8.1 2.7.8.2;Transferases
methionyl-tRNA synthetase [EC:6.1.1.10];EC:6.1.1.10;Ligases
thioredoxin reductase (NADPH) [EC:1.8.1.9];EC:1.8.1.9;Oxidoreductases
selenide, water dikinase [EC:2.7.9.3];EC:2.7.9.3;Transferases
selenocysteine lyase [EC:4.4.1.16];EC:4.4.1.16;Lyases
O-phospho-L-seryl-tRNASec:L-selenocysteinyl-tRNA synthase [EC:2.9.1.2];EC:2.9.1.2;Transferases
O-phosphoseryl-tRNA(Sec) kinase [EC:2.7.1.164];EC:2.7.1.164;Transferases
D-glutamate cyclase [EC:4.2.1.48];EC:4.2.1.48;Lyases
gamma-glutamylcyclotransferase [EC:4.3.2.9];EC:4.3.2.9;Lyases
5-oxoprolinase (ATP-hydrolysing) [EC:3.5.2.9];EC:3.5.2.9;Hydrolases
aminopeptidase N [EC:3.4.11.2];EC:3.4.11.2;Hydrolases
glutathione reductase (NADPH) [EC:1.8.1.7];EC:1.8.1.7;Oxidoreductases
glutathione S-transferase [EC:2.5.1.18];EC:2.5.1.18;Transferases
phospholipid-hydroperoxide glutathione peroxidase [EC:1.11.1.12];EC:1.11.1.12;Oxidoreductases
glutathione peroxidase [EC:1.11.1.9];EC:1.11.1.9;Oxidoreductases
protein-disulfide reductase (glutathione) [EC:1.8.4.2];EC:1.8.4.2;Oxidoreductases
N-acetyltransferase 8 [EC:2.3.1.80 2.3.1.-];EC:2.3.1.80 2.3.1.-;Transferases
glutathione-specific gamma-glutamylcyclotransferase [EC:4.3.2.7];EC:4.3.2.7;Lyases
maltase-glucoamylase [EC:3.2.1.20 3.2.1.3];EC:3.2.1.20 3.2.1.3;Hydrolases
1,4-alpha-glucan branching enzyme [EC:2.4.1.18];EC:2.4.1.18;Transferases
glycogen phosphorylase [EC:2.4.1.1];EC:2.4.1.1;Transferases
glycogen synthase [EC:2.4.1.11];EC:2.4.1.11;Transferases
glucose-1,6-bisphosphate synthase [EC:2.7.1.106];EC:2.7.1.106;Transferases
Pfam: Glyco_hydro_1 PAR1;1;No informacion
alpha-amylase [EC:3.2.1.1];EC:3.2.1.1;Hydrolases
dolichyldiphosphatase [EC:3.6.1.43];EC:3.6.1.43;Hydrolases
dolichol kinase [EC:2.7.1.108];EC:2.7.1.108;Transferases
dolichyl-phosphate beta-glucosyltransferase [EC:2.4.1.117];EC:2.4.1.117;Transferases
undefined_Enzimaptr00510;0;No informacion
UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15];EC:2.7.8.15;Transferases
alpha-1,3-mannosyltransferase [EC:2.4.1.258];EC:2.4.1.258;Transferases
alpha-1,3-glucosyltransferase [EC:2.4.1.267];EC:2.4.1.267;Transferases
beta-1,4-mannosyltransferase [EC:2.4.1.142];EC:2.4.1.142;Transferases
alpha-1,3/alpha-1,6-mannosyltransferase [EC:2.4.1.132 2.4.1.257];EC:2.4.1.132 2.4.1.257;Transferases
alpha-1,2-mannosyltransferase [EC:2.4.1.131];EC:2.4.1.131;Transferases
alpha-1,6-mannosyltransferase [EC:2.4.1.260];EC:2.4.1.260;Transferases
alpha-1,2-mannosyltransferase [EC:2.4.1.259 2.4.1.261];EC:2.4.1.259 2.4.1.261;Transferases
alpha-1,2-glucosyltransferase [EC:2.4.1.256];EC:2.4.1.256;Transferases
mannosyl-oligosaccharide glucosidase [EC:3.2.1.106];EC:3.2.1.106;Hydrolases
mannosyl-oligosaccharide alpha-1,3-glucosidase [EC:3.2.1.207];EC:3.2.1.207;Hydrolases
alpha-mannosidase II [EC:3.2.1.114];EC:3.2.1.114;Hydrolases
alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.101];EC:2.4.1.101;Transferases
alpha-1,6-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.143];EC:2.4.1.143;Transferases
beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144];EC:2.4.1.144;Transferases
alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase A/B [EC:2.4.1.145];EC:2.4.1.145;Transferases
glycoprotein 6-alpha-L-fucosyltransferase [EC:2.4.1.68];EC:2.4.1.68;Transferases
beta-galactoside alpha-2,6-sialyltransferase (sialyltransferase 2) [EC:2.4.99.1];EC:2.4.99.1;Transferases
alpha-1,3(6)-mannosylglycoprotein beta-1,6-N-acetyl-glucosaminyltransferase [EC:2.4.1.155];EC:2.4.1.155;Transferases
alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase C [EC:2.4.1.201 2.4.1.145];EC:2.4.1.201 2.4.1.145;Transferases
alpha-1,3-glucosyltransferase [EC:2.4.1.265];EC:2.4.1.265;Transferases
endoplasmic reticulum Man9GlcNAc2 1,2-alpha-mannosidase [EC:3.2.1.209];EC:3.2.1.209;Hydrolases
3-oxo-5-alpha-steroid 4-dehydrogenase 3 / polyprenol reductase [EC:1.3.1.22 1.3.1.94];EC:1.3.1.22 1.3.1.94;Oxidoreductases
alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase (sialyltransferase 7A) [EC:2.4.99.3];EC:2.4.99.3;Transferases
polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41];EC:2.4.1.41;Transferases
C1GALT1-specific chaperone 1;1;No informacion
acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.147];EC:2.4.1.147;Transferases
beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.102];EC:2.4.1.102;Transferases
beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4A) [EC:2.4.99.4];EC:2.4.99.4;Transferases
N-acetylglucosaminyltransferase 3, mucin type [EC:2.4.1.-];EC:2.4.1.-;No informacion
beta-1,4-galactosyltransferase 5 [EC:2.4.1.-];EC:2.4.1.-;No informacion
mannosyl-oligosaccharide alpha-1,2-mannosidase [EC:3.2.1.113];EC:3.2.1.113;Hydrolases
beta-1,4-N-acetylgalactosaminyltransferase 4 [EC:2.4.1.244];EC:2.4.1.244;Transferases
neolactotetraosylceramide alpha-2,3-sialyltransferase (sialyltransferase 6) [EC:2.4.99.6];EC:2.4.99.6;Transferases
carbohydrate 4-sulfotransferase 9 [EC:2.8.2.-];EC:2.8.2.-;No informacion
dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109];EC:2.4.1.109;Transferases
beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.-];EC:2.4.1.-;No informacion
galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2 [EC:2.4.1.135];EC:2.4.1.135;Transferases
4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase [EC:2.4.1.152];EC:2.4.1.152;Transferases
carbohydrate 3-sulfotransferase 10 [EC:2.8.2.-];EC:2.8.2.-;No informacion
mannosyl alpha-1,6-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B [EC:2.4.1.-];EC:2.4.1.-;No informacion
protein O-mannose beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.312];EC:2.4.1.312;Transferases
beta-1,3-N-acetylgalactosaminyltransferase 2 [EC:2.4.1.313];EC:2.4.1.313;Transferases
glycoprotein-mannosyl O6-kinase [EC:2.7.1.183];EC:2.7.1.183;Transferases
fukutin [EC:2.7.8.-];EC:2.7.8.-;No informacion
fukutin-related protein [EC:2.7.8.-];EC:2.7.8.-;No informacion
alpha-dystroglycan beta1,4-xylosyltransferase [EC:2.4.2.61];EC:2.4.2.61;Transferases
beta-1,4-glucuronyltransferase 1 [EC:2.4.1.-];EC:2.4.1.-;No informacion
glycosyltransferase-like protein LARGE [EC:2.4.2.- 2.4.1.-];EC:2.4.2.- 2.4.1.-;No informacion
D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40];EC:2.7.7.40;Transferases
chitinase [EC:3.2.1.14];EC:3.2.1.14;Hydrolases
hexosaminidase [EC:3.2.1.52];EC:3.2.1.52;Hydrolases
N-acetylglucosamine kinase [EC:2.7.1.59];EC:2.7.1.59;Transferases
N-acylglucosamine 2-epimerase [EC:5.1.3.8];EC:5.1.3.8;Isomerases
N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25];EC:3.5.1.25;Hydrolases
glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4];EC:2.3.1.4;Transferases
phosphoacetylglucosamine mutase [EC:5.4.2.3];EC:5.4.2.3;Isomerases
UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83];EC:2.7.7.23 2.7.7.83;Transferases
bifunctional UDP-N-acetylglucosamine 2-epimerase / N-acetylmannosamine kinase [EC:3.2.1.183 2.7.1.60];EC:3.2.1.183 2.7.1.60;Hydrolases
N-acetylneuraminate lyase [EC:4.1.3.3];EC:4.1.3.3;Lyases
sialic acid synthase [EC:2.5.1.56 2.5.1.57 2.5.1.132];EC:2.5.1.56 2.5.1.57 2.5.1.132;Transferases
N-acylneuraminate-9-phosphatase [EC:3.1.3.29];EC:3.1.3.29;Hydrolases
CMP-N-acetylneuraminate monooxygenase [EC:1.14.18.2];EC:1.14.18.2;Oxidoreductases
N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate cytidylyltransferase [EC:2.7.7.43 2.7.7.92];EC:2.7.7.43 2.7.7.92;Transferases
glucosamine-6-phosphate deaminase [EC:3.5.99.6];EC:3.5.99.6;Hydrolases
cytochrome-b5 reductase [EC:1.6.2.2];EC:1.6.2.2;Oxidoreductases
UDP-glucuronate decarboxylase [EC:4.1.1.35];EC:4.1.1.35;Lyases
iduronate 2-sulfatase [EC:3.1.6.13];EC:3.1.6.13;Hydrolases
L-iduronidase [EC:3.2.1.76];EC:3.2.1.76;Hydrolases
arylsulfatase B [EC:3.1.6.12];EC:3.1.6.12;Hydrolases
hyaluronoglucosaminidase [EC:3.2.1.35];EC:3.2.1.35;Hydrolases
heparanase [EC:3.2.1.166];EC:3.2.1.166;Hydrolases
heparanase 2 [EC:3.2.1.-];EC:3.2.1.-;No informacion
N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1];EC:3.10.1.1;Hydrolases
heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78];EC:2.3.1.78;Transferases
alpha-N-acetylglucosaminidase [EC:3.2.1.50];EC:3.2.1.50;Hydrolases
N-acetylglucosamine-6-sulfatase [EC:3.1.6.14];EC:3.1.6.14;Hydrolases
N-acetylgalactosamine-6-sulfatase [EC:3.1.6.4];EC:3.1.6.4;Hydrolases
protein xylosyltransferase [EC:2.4.2.26];EC:2.4.2.26;Transferases
xylosylprotein 4-beta-galactosyltransferase [EC:2.4.1.133];EC:2.4.1.133;Transferases
galactosylxylosylprotein 3-beta-galactosyltransferase [EC:2.4.1.134];EC:2.4.1.134;Transferases
galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 [EC:2.4.1.135];EC:2.4.1.135;Transferases
chondroitin sulfate N-acetylgalactosaminyltransferase 1/2 [EC:2.4.1.174 2.4.1.175];EC:2.4.1.174 2.4.1.175;Transferases
chondroitin sulfate synthase [EC:2.4.1.175 2.4.1.226];EC:2.4.1.175 2.4.1.226;Transferases
glycerol kinase [EC:2.7.1.30];EC:2.7.1.30;Transferases
glycerol-3-phosphate O-acyltransferase 1/2 [EC:2.3.1.15];EC:2.3.1.15;Transferases
acylglycerol kinase [EC:2.7.1.94];EC:2.7.1.94;Transferases
lysophospholipid acyltransferase 1/2 [EC:2.3.1.51 2.3.1.-];EC:2.3.1.51 2.3.1.-;Transferases
acylglycerol lipase [EC:3.1.1.23];EC:3.1.1.23;Hydrolases
2-acylglycerol O-acyltransferase 2 [EC:2.3.1.22];EC:2.3.1.22;Transferases
patatin-like phospholipase domain-containing protein 3 [EC:3.1.1.3 2.3.1.-];EC:3.1.1.3 2.3.1.-;Hydrolases
phosphatidate phosphatase LPIN [EC:3.1.3.4];EC:3.1.3.4;Hydrolases
diacylglycerol kinase (ATP) [EC:2.7.1.107];EC:2.7.1.107;Transferases
lipoprotein lipase [EC:3.1.1.34];EC:3.1.1.34;Hydrolases
diacylglycerol O-acyltransferase 1 [EC:2.3.1.20 2.3.1.75 2.3.1.76];EC:2.3.1.20 2.3.1.75 2.3.1.76;Transferases
diacylglycerol diphosphate phosphatase / phosphatidate phosphatase [EC:3.1.3.81 3.1.3.4];EC:3.1.3.81 3.1.3.4;Hydrolases
phosphatidylinositol phospholipase C, eta [EC:3.1.4.11];EC:3.1.4.11;Hydrolases
1-phosphatidylinositol-5-phosphate 4-kinase [EC:2.7.1.149];EC:2.7.1.149;Transferases
phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN [EC:3.1.3.16 3.1.3.48 3.1.3.67];EC:3.1.3.16 3.1.3.48 3.1.3.67;Hydrolases
