;n;enzima;gen;nob_Keeg;path;link
140;176;heme o synthase [EC:2.5.1.141];ctaB;sai:Saci_1635;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1635
141;202;V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1];atpA;sai:Saci_1548;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1548
142;203;V/A-type H+/Na+-transporting ATPase subunit B;atpB;sai:Saci_1549;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1549
143;205;V/A-type H+/Na+-transporting ATPase subunit D;atpD;sai:Saci_1550;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1550
144;206;V/A-type H+/Na+-transporting ATPase subunit E;(GenBank);sai:Saci_1547;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1547
145;207;V/A-type H+/Na+-transporting ATPase subunit F;(GenBank);sai:Saci_1546;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1546
146;208;V/A-type H+/Na+-transporting ATPase subunit I;(GenBank);sai:Saci_1545;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1545
147;209;V/A-type H+/Na+-transporting ATPase subunit K;(GenBank);sai:Saci_1552;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1552
148;255;succinate dehydrogenase / fumarate reductase, subunit D;sdhD;sai:Saci_0979;sai00190;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0979+sai:Saci_0980+sai:Saci_0981+sai:Saci_0982
149;46;glutamine synthetase [EC:6.3.1.2];glnA;sai:Saci_0558;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0558+sai:Saci_1483+sai:Saci_2141
150;49;ornithine carbamoyltransferase [EC:2.1.3.3];argF;sai:Saci_1408;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1408
151;50;argininosuccinate synthase [EC:6.3.4.5];argG;sai:Saci_1617;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1617
152;52;argininosuccinate lyase [EC:4.3.2.1];argH;sai:Saci_1618;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1618
153;67;glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3];gdhA;sai:Saci_0155;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0155
154;88;aspartate aminotransferase [EC:2.6.1.1];aspB;sai:Saci_1428;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1428
155;100;glutamate--LysW ligase ArgX [EC:6.3.2.-];(GenBank);sai:Saci_1621;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1621
156;101;[amino group carrier protein]-L-2-aminoadipate 6-kinase [EC:2.7.2.17];(GenBank);sai:Saci_0751;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0751
157;102;LysW-gamma-L-alpha-aminoadipyl-6-phosphate/LysW-L-glutamyl-5-phosphate reductase [EC:1.2.1.103 1.2.1.-];argC;sai:Saci_0750;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0750
158;103;LysW-gamma-L-lysine/LysW-L-ornithine aminotransferase [EC:2.6.1.118 2.6.1.-];argD;sai:Saci_0755;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0755
159;104;[amino group carrier protein]-lysine/ornithine hydrolase [EC:3.5.1.130 3.5.1.132];(GenBank);sai:Saci_0756;sai00220;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0756
160;137;ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1];(GenBank);sai:Saci_1112;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1112+sai:Saci_1353+sai:Saci_2188+sai:Saci_2212+sai:Saci_2220
161;157;ribose-phosphate pyrophosphokinase [EC:2.7.6.1];(GenBank);sai:Saci_1282;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1282
162;158;amidophosphoribosyltransferase [EC:2.4.2.14];purF-1;sai:Saci_1611;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1611+sai:Saci_1612
163;160;phosphoribosylamine---glycine ligase [EC:6.3.4.13];purD;sai:Saci_1613;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1613
164;161;phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2];purT;sai:Saci_0214;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0214
165;162;phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1];(GenBank);sai:Saci_1614;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1614
166;164;adenylosuccinate lyase [EC:4.3.2.2];als;sai:Saci_0706;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0706
167;165;phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6];purC;sai:Saci_1607;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1607
168;169;adenylate cyclase, class 2 [EC:4.6.1.1];(GenBank);sai:Saci_0718;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0718
169;173;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
170;174;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
171;175;ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1];(GenBank);sai:Saci_1112;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1112+sai:Saci_1353+sai:Saci_2188+sai:Saci_2212+sai:Saci_2220
172;177;adenylate kinase [EC:2.7.4.3];(GenBank);sai:Saci_0443;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0443+sai:Saci_0573
173;178;adenylosuccinate lyase [EC:4.3.2.2];als;sai:Saci_0706;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0706
174;179;adenylosuccinate synthase [EC:6.3.4.4];(GenBank);sai:Saci_0709;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0709
175;194;purine nucleosidase [EC:3.2.2.1];(GenBank);sai:Saci_0047;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0047+sai:Saci_1187
176;197;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
177;201;GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2];(GenBank);sai:Saci_0414;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0414+sai:Saci_0548
178;210;purine nucleosidase [EC:3.2.2.1];(GenBank);sai:Saci_0047;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0047+sai:Saci_1187
179;225;ATP adenylyltransferase [EC:2.7.7.53];(GenBank);sai:Saci_0714;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0714
180;229;exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40];(GenBank);sai:Saci_2018;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2018
181;230;exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40];(GenBank);sai:Saci_2018;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2018
182;232;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
183;234;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
184;244;sulfate adenylyltransferase [EC:2.7.7.4];sat;sai:Saci_2203;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2203
185;252;phosphoribosylformylglycinamidine synthase subunit PurS [EC:6.3.5.3];(GenBank);sai:Saci_1608;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1608+sai:Saci_1610
186;274;ADP-ribose pyrophosphatase [EC:3.6.1.13];nudF;sai:Saci_0013;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0013
187;279;adenylate kinase [EC:2.7.4.3];(GenBank);sai:Saci_0443;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0443+sai:Saci_0573
188;285;purine nucleosidase [EC:3.2.2.1];(GenBank);sai:Saci_0047;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0047+sai:Saci_1187
189;287;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
190;289;ATP adenylyltransferase [EC:2.7.7.53];(GenBank);sai:Saci_0714;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0714
191;291;adenylate cyclase, class 2 [EC:4.6.1.1];(GenBank);sai:Saci_0718;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0718
192;292;pyruvate kinase [EC:2.7.1.40];(GenBank);sai:Saci_1648;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1648
193;293;pyruvate kinase [EC:2.7.1.40];(GenBank);sai:Saci_1648;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1648
194;304;pyruvate kinase [EC:2.7.1.40];(GenBank);sai:Saci_1648;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1648
195;305;pyruvate kinase [EC:2.7.1.40];(GenBank);sai:Saci_1648;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1648
196;306;nucleoside-triphosphatase [EC:3.6.1.15];(GenBank);sai:Saci_0011;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0011
197;407;5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23];(GenBank);sai:Saci_0707;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0707+sai:Saci_0708
198;411;purine nucleosidase [EC:3.2.2.1];(GenBank);sai:Saci_0047;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0047+sai:Saci_1187
199;419;5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18];(GenBank);sai:Saci_1191;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1191
200;420;5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18];purE;sai:Saci_1190;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1190
201;423;phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2];(GenBank);sai:Saci_0806;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0806
202;429;XTP/dITP diphosphohydrolase [EC:3.6.1.66];(GenBank);sai:Saci_0849;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0849
203;430;XTP/dITP diphosphohydrolase [EC:3.6.1.66];(GenBank);sai:Saci_0849;sai00230;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0849
204;81;ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1];(GenBank);sai:Saci_1112;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1112+sai:Saci_1353+sai:Saci_2188+sai:Saci_2212+sai:Saci_2220
205;84;uridylate kinase [EC:2.7.4.22];(GenBank);sai:Saci_1306;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1306
206;86;thymidylate synthase (FAD) [EC:2.1.1.148];thyX;sai:Saci_2347;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2347
207;88;carbamoyl-phosphate synthase small subunit [EC:6.3.5.5];pyrA;sai:Saci_1619;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1619+sai:Saci_1620
208;94;aspartate carbamoyltransferase regulatory subunit;pyrI;sai:Saci_1595;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1595+sai:Saci_1596
209;95;dihydroorotase [EC:3.5.2.3];pyrC;sai:Saci_1593;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1593
210;97;dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1];pyrD;sai:Saci_1592;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1592
211;98;orotate phosphoribosyltransferase [EC:2.4.2.10];pyrE;sai:Saci_1597;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1597
212;99;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
213;101;dCTP deaminase [EC:3.5.4.13];(GenBank);sai:Saci_0789;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0789+sai:Saci_1672
214;102;CTP synthase [EC:6.3.4.2];pyrG;sai:Saci_0801;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0801
215;107;uracil phosphoribosyltransferase [EC:2.4.2.9];(GenBank);sai:Saci_0699;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0699
216;115;beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87];amaB;sai:Saci_2132;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2132
217;117;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
218;123;cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21];(GenBank);sai:Saci_1072;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1072
219;131;ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1];(GenBank);sai:Saci_1112;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1112+sai:Saci_1353+sai:Saci_2188+sai:Saci_2212+sai:Saci_2220
220;132;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
221;133;dCTP deaminase [EC:3.5.4.13];(GenBank);sai:Saci_0789;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0789+sai:Saci_1672
222;140;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
223;142;dTMP kinase [EC:2.7.4.9];(GenBank);sai:Saci_0893;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0893+sai:Saci_2019+sai:Saci_2020
224;149;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
225;152;dTMP kinase [EC:2.7.4.9];(GenBank);sai:Saci_0893;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0893+sai:Saci_2019+sai:Saci_2020
226;158;cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21];(GenBank);sai:Saci_1072;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1072
227;164;beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87];amaB;sai:Saci_2132;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2132
228;169;orotidine-5'-phosphate decarboxylase [EC:4.1.1.23];pyrF;sai:Saci_1598;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1598
229;274;nucleoside-diphosphate kinase [EC:2.7.4.6];(GenBank);sai:Saci_0696;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0696
230;289;CMP/dCMP kinase [EC:2.7.4.25];(GenBank);sai:Saci_0570;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0570
231;290;CMP/dCMP kinase [EC:2.7.4.25];(GenBank);sai:Saci_0570;sai00240;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0570
232;38;L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5];(GenBank);sai:Saci_0402;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0402
233;48;L-aspartate oxidase [EC:1.4.3.16];nadB;sai:Saci_0549;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0549
234;49;aspartate aminotransferase [EC:2.6.1.1];aspB;sai:Saci_1428;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1428
235;55;argininosuccinate synthase [EC:6.3.4.5];argG;sai:Saci_1617;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1617
236;56;adenylosuccinate synthase [EC:6.3.4.4];(GenBank);sai:Saci_0709;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0709
237;58;argininosuccinate lyase [EC:4.3.2.1];argH;sai:Saci_1618;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1618
238;59;adenylosuccinate lyase [EC:4.3.2.2];als;sai:Saci_0706;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0706
239;66;alanine dehydrogenase [EC:1.4.1.1];(GenBank);sai:Saci_2372;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2372
240;71;aspartate carbamoyltransferase regulatory subunit;pyrI;sai:Saci_1595;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1595+sai:Saci_1596
241;93;glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3];gdhA;sai:Saci_0155;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0155
242;97;4-aminobutyrate aminotransferase [EC:2.6.1.19];(GenBank);sai:Saci_1028;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1028
243;102;glutamine synthetase [EC:6.3.1.2];glnA;sai:Saci_0558;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0558+sai:Saci_1483+sai:Saci_2141
244;110;carbamoyl-phosphate synthase small subunit [EC:6.3.5.5];pyrA;sai:Saci_1619;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1619+sai:Saci_1620
245;121;1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88];(GenBank);sai:Saci_0166;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0166
246;123;glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16];glmS;sai:Saci_2364;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2364
247;125;amidophosphoribosyltransferase [EC:2.4.2.14];purF-1;sai:Saci_1611;sai00250;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1611+sai:Saci_1612
248;70;betaine-aldehyde dehydrogenase [EC:1.2.1.8];(GenBank);sai:Saci_1099;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1099
249;80;D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399];(GenBank);sai:Saci_0247;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0247+sai:Saci_1368
250;86;aspartate kinase [EC:2.7.2.4];(GenBank);sai:Saci_1412;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1412
251;92;glycine hydroxymethyltransferase [EC:2.1.2.1];glyA;sai:Saci_1358;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1358
252;93;threonine dehydratase [EC:4.3.1.19];(GenBank);sai:Saci_0713;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0713
253;97;threonine synthase [EC:4.2.3.1];(GenBank);sai:Saci_1023;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1023+sai:Saci_1413
254;103;aspartate-semialdehyde dehydrogenase [EC:1.2.1.11];asd;sai:Saci_1411;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1411
255;109;homoserine kinase [EC:2.7.1.39];(GenBank);sai:Saci_0972;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0972
256;111;glycine dehydrogenase subunit 2 [EC:1.4.4.2];gcvP;sai:Saci_1381;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1381+sai:Saci_1382
257;113;homoserine dehydrogenase [EC:1.1.1.3];hdh;sai:Saci_1636;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1636
258;117;primary-amine oxidase [EC:1.4.3.21];tynA;sai:Saci_2182;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2182
259;120;aminomethyltransferase [EC:2.1.2.10];gcsT;sai:Saci_1383;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1383
260;123;dihydrolipoamide dehydrogenase [EC:1.8.1.4];lpdV;sai:Saci_0136;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0136+sai:Saci_0338
261;126;threonine dehydratase [EC:4.3.1.19];(GenBank);sai:Saci_0713;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0713
262;199;tryptophan synthase beta chain [EC:4.2.1.20];trpB1;sai:Saci_1421;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1421+sai:Saci_1422
263;216;glycerate 2-kinase [EC:2.7.1.165];(GenBank);sai:Saci_0113;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0113
264;227;probable phosphoglycerate mutase [EC:5.4.2.12];(GenBank);sai:Saci_0043;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0043+sai:Saci_0837
265;228;glycine cleavage system H protein;gcs2;sai:Saci_0350;sai00260;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0350+sai:Saci_1384
266;62;aspartate kinase [EC:2.7.2.4];(GenBank);sai:Saci_1412;sai00261;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1412
267;63;aspartate-semialdehyde dehydrogenase [EC:1.2.1.11];asd;sai:Saci_1411;sai00261;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1411
268;97;4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7];(GenBank);sai:Saci_0162;sai00261;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0162
269;101;sulfate adenylyltransferase [EC:2.7.7.4];sat;sai:Saci_2203;sai00261;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2203
270;86;5'-methylthioadenosine phosphorylase [EC:2.4.2.28];(GenBank);sai:Saci_0997;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0997+sai:Saci_1247
271;89;spermidine synthase [EC:2.5.1.16];(GenBank);sai:Saci_0643;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0643
272;90;S-adenosylmethionine decarboxylase [EC:4.1.1.50];sph1;sai:Saci_1363;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1363+sai:Saci_1568
273;99;5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14];(GenBank);sai:Saci_0827;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0827+sai:Saci_0828
274;101;S-adenosylmethionine synthetase [EC:2.5.1.6];matT;sai:Saci_0798;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0798
275;102;adenosylhomocysteinase [EC:3.3.1.1];ahcY;sai:Saci_0646;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0646
276;103;DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37];(GenBank);sai:Saci_0651;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0651
277;110;cystathionine gamma-synthase [EC:2.5.1.48];(GenBank);sai:Saci_0971;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0971
278;132;cysteine synthase [EC:2.5.1.47];cysM;sai:Saci_1475;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1475
279;158;aspartate aminotransferase [EC:2.6.1.1];aspB;sai:Saci_1428;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1428
280;185;aspartate aminotransferase [EC:2.6.1.1];aspB;sai:Saci_1428;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1428
281;198;thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2];(GenBank);sai:Saci_2198;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_2198
282;199;aspartate aminotransferase [EC:2.6.1.1];aspB;sai:Saci_1428;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1428
283;212;cystathionine gamma-synthase [EC:2.5.1.48];(GenBank);sai:Saci_0971;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0971
284;213;cystathionine gamma-synthase [EC:2.5.1.48];(GenBank);sai:Saci_0971;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0971
285;214;cystathionine gamma-synthase [EC:2.5.1.48];(GenBank);sai:Saci_0971;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0971
286;217;cystathionine gamma-synthase [EC:2.5.1.48];(GenBank);sai:Saci_0971;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0971
287;224;homoserine dehydrogenase [EC:1.1.1.3];hdh;sai:Saci_1636;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1636
288;227;aspartate-semialdehyde dehydrogenase [EC:1.2.1.11];asd;sai:Saci_1411;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1411
289;230;aspartate kinase [EC:2.7.2.4];(GenBank);sai:Saci_1412;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1412
290;253;malate dehydrogenase [EC:1.1.1.37];(GenBank);sai:Saci_0246;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0246
291;290;D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399];(GenBank);sai:Saci_0247;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0247+sai:Saci_1368
292;295;cysteine synthase [EC:2.5.1.47];cysM;sai:Saci_1475;sai00270;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_1475
293;54;dihydrolipoamide dehydrogenase [EC:1.8.1.4];lpdV;sai:Saci_0136;sai00280;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0136+sai:Saci_0338
294;62;dihydrolipoamide dehydrogenase [EC:1.8.1.4];lpdV;sai:Saci_0136;sai00280;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0136+sai:Saci_0338
295;68;dihydrolipoamide dehydrogenase [EC:1.8.1.4];lpdV;sai:Saci_0136;sai00280;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0136+sai:Saci_0338
296;72;acetyl-CoA C-acetyltransferase [EC:2.3.1.9];(GenBank);sai:Saci_0963;sai00280;http://www.kegg.jp/dbget-bin/www_bget?sai:Saci_0963+sai:Saci_1114+sai:Saci_1121+sai:Saci_1361+sai:Saci_2209+sai:Saci_2232+sai:Saci_2233+sai:Saci_2288
